SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
STERLINBIO,EQ,64.9,68.9,63.2,63.9,64.5,62.6,565302,36174694.8,25-OCT-2003,
STROPTICAL,EQ,51.5,53,51.1,52.8,52.7,51.5,41526,2181035.8,25-OCT-2003,
SUBEX,EQ,227.1,232,227.1,231.4,231.95,227,2835,653060.5,25-OCT-2003,
SUNDARMFIN,EQ,182,182,178.1,180.2,181,178.35,585,105394.25,25-OCT-2003,
SUNDRMBRAK,EQ,260,260,252.55,259,260,257.95,1206,312386.25,25-OCT-2003,
SUNDRMCLAY,EQ,413,420,412,412.05,412.05,417.45,164,68018.7,25-OCT-2003,
SUNDRMFAST,EQ,700,710,681,692.75,700,686.2,828,576421.15,25-OCT-2003,
SUNPHARMA,EQ,510,529,505.1,509.05,509,505,6166,3146284.9,25-OCT-2003,
SUPPETRO,EQ,16.8,17,16.4,16.7,16.75,16.4,20968,352197.6,25-OCT-2003,
SUPREMEIND,EQ,203,206,202,203.6,204.5,198.7,2616,534452.4,25-OCT-2003,
SURAJDIAMN,EQ,13.9,14.2,13.25,13.55,13.6,13.5,4035,54615.75,25-OCT-2003,
SURANATELE,EQ,16.5,17,16.5,17,17,16.4,300,5000,25-OCT-2003,
SURATELEC,EQ,170.5,182,170.5,176.55,176.1,167.05,5153,910967.75,25-OCT-2003,
SURYAROSNI,EQ,16.55,18.7,16.5,16.9,17.05,16.8,6948,117527.4,25-OCT-2003,
SURYCOTMIL,EQ,28.15,28.15,27.15,27.9,27.15,28.75,820,22898,25-OCT-2003,
SUVEN,EQ,387,387,385,385,385,348,150,57850,25-OCT-2003,
SWARAJENG,EQ,217.65,224.95,217.5,217.9,224.95,219.85,105,22882.25,25-OCT-2003,
SWARAJMAZD,EQ,180,194.9,180,184.85,190,183.05,557,102382.8,25-OCT-2003,
SYNDIBANK,EQ,33,34.4,32.8,33.25,33.25,32.65,758441,25206022.35,25-OCT-2003,
TAJGVK,EQ,81.5,85,81.5,83.45,83.5,82.55,403,33753,25-OCT-2003,
TASCPHARMA,EQ,34,36.2,34,35.8,35.35,34.45,39050,1384347.5,25-OCT-2003,
TATACHEM,EQ,110.85,111.85,107.5,110.15,110.5,109.6,366008,40234005.55,25-OCT-2003,
TATAELXSI,EQ,85.5,89.4,85.5,88,87.75,87.55,49236,4339320.65,25-OCT-2003,
TATAFIN,EQ,42.5,43.5,42.1,43,43,41.7,109573,4690879.2,25-OCT-2003,
TATAHONEY,EQ,267,269,267,268,268,261.4,140,37515,25-OCT-2003,
TATAINFO,EQ,160,161.7,160,160.95,161.5,160.15,2851,458469.7,25-OCT-2003,
TATAMETALI,EQ,70,72.5,69,71.6,72.5,70.25,8337,595111.5,25-OCT-2003,
TATAPOWER,EQ,222.8,225,219.55,221.9,222.25,216.95,678843,150621510.7,25-OCT-2003,
TATATEA,EQ,262,266,260.05,262,262.05,259.2,38814,10169517.1,25-OCT-2003,
TATATELECM,EQ,143.85,143.85,135.05,138.9,139.65,137.6,5227,724947.25,25-OCT-2003,
TATATELSER,EQ,12.75,12.75,12.3,12.45,12.4,12.3,170924,2135910.15,25-OCT-2003,
TATAVASHIS,EQ,12.3,12.35,12.1,12.25,12.35,12.2,8763,107324.8,25-OCT-2003,
TELCO,EQ,385,385,378.3,383.3,383.2,375.95,2198248,841568223.9,25-OCT-2003,
TELCO,W1,250,255,250,254,255,248.35,1363,345727.5,25-OCT-2003,
TFCILTD,EQ,10,10,9.5,9.85,9.8,9.55,2900,28395,25-OCT-2003,
THERMAX,EQ,305,305,292.65,296,294.55,287.7,2678,791412.15,25-OCT-2003,
THOMASCOOK,EQ,272,276,267.55,269,270,264.7,3508,951055.05,25-OCT-2003,
TIL,EQ,18,18,18,18,18,18,500,9000,25-OCT-2003,
TIPSINDLTD,EQ,34,35.25,33.75,35,35.25,34.35,3478,120793.25,25-OCT-2003,
TIRUMALCHM,EQ,67.25,70,67.25,69.7,68.5,68.05,862,60033.5,25-OCT-2003,
TISCO,EQ,346.9,349.95,344.1,345.5,345.6,341.35,3882224,1343649113.85,25-OCT-2003,
TITAN,EQ,113.6,114.7,112.2,113.35,113.5,111.05,266766,30203461.1,25-OCT-2003,
TITANOCOMP,EQ,61.15,61.15,61.15,61.15,61.15,58.2,2550,155932.5,25-OCT-2003,
TNPETRO,EQ,20.95,21,20.25,20.55,20.5,20.25,34084,702992.05,25-OCT-2003,
TNPL,EQ,87.6,87.8,83.5,85.5,85.75,84,27043,2309673.3,25-OCT-2003,
TODAYS,EQ,46,52,46,49.8,49.2,48.55,7902,390469,25-OCT-2003,
TORNTPHARM,EQ,352.7,352.7,340.3,342.85,343,343.65,4112,1413134.1,25-OCT-2003,
TRAFALHSE,EQ,238.9,238.9,238.9,238.9,238.9,231,1,238.9,25-OCT-2003,
TUBEINVEST,EQ,158.8,161.95,158.65,159.45,158.65,159.45,1232,196225.55,25-OCT-2003,
TV18,EQ,148,165.9,146,149.7,150,146.7,68730,10242546.45,25-OCT-2003,
TVSMOTOR,EQ,890,890,877,881.35,878,860.75,1937,1712217.4,25-OCT-2003,
UCALFUEL,EQ,320,329,309,316.95,316,320,18560,5915057.35,25-OCT-2003,
UCOBANK,EQ,18.1,18.5,18.05,18.2,18.25,17.95,1445337,26301531.75,25-OCT-2003,
UNICHEMLAB,EQ,305,305,295.25,298.05,298,294,3260,972678.3,25-OCT-2003,
UNIONBANK,EQ,49.5,50.4,49.05,49.6,49.75,48.95,748005,37145180.2,25-OCT-2003,
UNIONCARBI,EQ,24,24.25,23.1,24.05,24.2,23.25,11437,272205.4,25-OCT-2003,
UNITECH,EQ,56,56.5,54.1,55,55,55.55,2166,119916,25-OCT-2003,
UNITEDPHOS,EQ,405,410,403.05,404.85,404.75,400.2,23540,9557760.8,25-OCT-2003,
UNIWESTBNK,EQ,30,30,28.5,28.75,29,28.4,11560,332988.75,25-OCT-2003,
UPERGANGES,EQ,18,18.75,18,18,18,17.9,851,15318.75,25-OCT-2003,
US64BONDS,N1,108.2,108.2,108.2,108.2,108.2,108.2,78,8439.6,25-OCT-2003,
USHABEL,EQ,47,47.5,44.8,46.95,47.5,45.95,16291,762064.5,25-OCT-2003,
UTIBANK,EQ,77,79.9,75.7,77.55,77.4,75.2,65986,5093644.85,25-OCT-2003,
UTISUNDER,EQ,152.39,152.39,152.35,152.35,152.35,149.56,202,30778.74,25-OCT-2003,
UTTAMSTL,EQ,13.9,14,13.75,13.9,13.9,13.7,63827,886464.85,25-OCT-2003,
VARDHACRLC,EQ,9.9,9.9,9.6,9.8,9.9,9.6,23275,227887.5,25-OCT-2003,
VARDHMNSPG,EQ,78,79.85,77.5,78,78,76.15,10542,822452.85,25-OCT-2003,
VARDMNPOLY,EQ,45.9,46,45.5,45.7,45.5,44.85,640,29370,25-OCT-2003,
VARUNSHIP,EQ,16.4,16.45,15.95,16.2,16.15,15.7,204387,3307767.15,25-OCT-2003,
VATSMUSC,EQ,300,300.5,300,300.2,300.5,287,200,60037.5,25-OCT-2003,
VDOCONAPPL,EQ,11.65,12.7,11.65,12.55,12.5,12.45,12313,154553.9,25-OCT-2003,
VDOCONINTL,EQ,61.5,62.9,60.8,62.15,62.5,60.7,230147,14225079.6,25-OCT-2003,
VENKEYS,EQ,60,65.5,59.3,63.5,64.6,59.7,30270,1906764.45,25-OCT-2003,
VESUVIUS,EQ,121,122.75,118.55,120.85,121.7,117.8,9296,1116541.7,25-OCT-2003,
VIJAYABANK,EQ,36.25,39,36.25,38.65,39,37.35,745069,28597778.9,25-OCT-2003,
VINDHYATEL,EQ,24.9,25,24.25,24.95,24.65,25,7800,194775,25-OCT-2003,
VINTAGE,BE,5.25,5.25,5.25,5.25,5.25,5.4,50,262.5,25-OCT-2003,
VINYLCHEM,BE,9.95,10,9.95,9.95,10,9.8,1000,9975,25-OCT-2003,
VIPIND,EQ,30.2,31.7,30.1,30.9,30.8,30.2,13549,417381.25,25-OCT-2003,
VISAKAIND,EQ,45.2,51.6,42.5,42.5,42.5,43,10476,453809.8,25-OCT-2003,
VISESHINFO,BE,3.4,3.4,3.4,3.4,3.4,3.35,300,1020,25-OCT-2003,
VISIONLTD,BE,1.05,1.05,1.05,1.05,1.05,0.9,1500,1575,25-OCT-2003,
VISUALSOFT,EQ,223,223,216,218.05,218.25,220.45,474942,103607310.5,25-OCT-2003,
VOLTAS,EQ,119.8,119.8,114.25,115.1,115.2,114.75,18311,2114172.4,25-OCT-2003,
VSNL,EQ,118.05,123.5,118.05,120.55,120,119.95,20450,2453794.7,25-OCT-2003,
VYSYABANK,EQ,490.9,491,445,451.65,448,446.05,5140,2386316.35,25-OCT-2003,
WALCHANNAG,EQ,43.65,43.65,43.65,43.65,43.65,40.5,100,4365,25-OCT-2003,
WARTSILA,EQ,149.05,149.05,149,149,149,149.55,119,17733.5,25-OCT-2003,
WELLWININD,EQ,11.5,11.75,11.05,11.45,11.4,11.25,9450,107823,25-OCT-2003,
WHEELS,EQ,172.05,177.75,170.1,173.45,174,171.35,4425,769144.75,25-OCT-2003,
WIMCO,EQ,26,26,25.4,25.45,25.4,25.2,1700,43365,25-OCT-2003,
WIPRO,EQ,1319,1319,1277,1283.4,1282,1284.8,110782,142509556.4,25-OCT-2003,
WOCKLIFE,EQ,26,27,25.65,26.25,26.2,25.7,20197,529325.3,25-OCT-2003,
WOCKPHARMA,EQ,549.9,549.9,516,527.4,527,516.15,2203,1159324.95,25-OCT-2003,
WSTCSTPAPR,EQ,244,249,242,246.65,245,236.1,1630,400335,25-OCT-2003,
WYETHLEDE,EQ,344.1,347.8,344,346.55,347.5,342,703,242627,25-OCT-2003,
YOKOGAWA,EQ,68,68,67,67,67,66,132,8894,25-OCT-2003,
ZANDUPHARM,EQ,1995,2000,1995,2000,2000,1907.5,15,29975,25-OCT-2003,
ZEETELE,EQ,143.05,143.9,142.15,142.6,142.7,141.45,643054,91839888.55,25-OCT-2003,
ZENITHCOMP,BE,12,12,12,12,12,11.95,500,6000,25-OCT-2003,
ZENITHINFO,BE,10.1,11.1,10.1,11.1,11.1,10.9,250,2725,25-OCT-2003,
ZODIACLOTH,EQ,142,148,142,147,148,140.6,1460,213745.25,25-OCT-2003,
ZUARIAGRO,EQ,35.6,35.6,33.2,33.5,33.35,32.45,6669,223586,25-OCT-2003,
