SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
VENKEYS,EQ,118,118,115.55,117.9,117.5,115.1,2600,305760.25,25-JUN-2006,
VESUVIUS,EQ,235,240,235,240,240,237.45,105,25175,25-JUN-2006,
VHL,EQ,370,376,370,376,376,400,4,1492,25-JUN-2006,
VIDEOIND,EQ,413,414,400.15,402.15,401.55,401.1,2278,920321.25,25-JUN-2006,
VIJAYABANK,EQ,41.4,41.4,40.35,40.65,40.65,40.7,37111,1508820.9,25-JUN-2006,
VIKASHMET,EQ,15.3,15.3,14.55,14.75,14.55,15.05,8315,123901.35,25-JUN-2006,
VIMTALABS,EQ,155,161,154,158.4,161,155.55,1056,166128.75,25-JUN-2006,
VINYLCHEM,EQ,9.9,9.9,9.9,9.9,9.9,10.3,200,1980,25-JUN-2006,
VIPIND,EQ,97,100,96.6,99.25,98.6,99.65,635,62463,25-JUN-2006,
VISAKAIND,EQ,97,99.5,96.1,98.2,98.9,98.15,5047,493173.95,25-JUN-2006,
VISASTEEL,EQ,27.9,28.2,27.1,27.85,27.7,27.4,114099,3162157.1,25-JUN-2006,
VISESHINFO,EQ,36.7,36.75,36.35,36.75,36.75,35,30382,1114251.25,25-JUN-2006,
VISHALEXPO,EQ,5.7,6,5.7,5.75,5.7,5.8,98655,570792.8,25-JUN-2006,
VISUALSOFT,EQ,85.8,89.9,85.5,88.5,87.5,85.35,390519,34402553.85,25-JUN-2006,
VLSFINANCE,EQ,15.45,15.45,15,15.1,15.1,15.35,6888,104251.25,25-JUN-2006,
VOLTAS,EQ,811,850,804,812.9,809,796.85,3286,2665996.9,25-JUN-2006,
VSNL,EQ,382.4,382.4,370.1,373.25,371,372.75,178564,67049089.05,25-JUN-2006,
WARTSILA,EQ,305.9,306,305.9,305.95,306,299,2,611.9,25-JUN-2006,
WELGUJ,EQ,74.2,75.25,72.3,74.3,75,70.75,57761,4286297.5,25-JUN-2006,
WELSPUNIND,EQ,71.2,74.45,71.2,74,74,71.55,6831,503324.95,25-JUN-2006,
WHEELS,EQ,240,245,240,243.15,245,228.45,30,7295,25-JUN-2006,
WILLAMAGOR,EQ,54,54,51.5,52.55,53.5,52.7,4455,234767,25-JUN-2006,
WINSOMYARN,EQ,15,15,15,15,15,14.5,200,3000,25-JUN-2006,
WIPRO,EQ,489,489,472,475.35,474,469.6,95172,45384240.05,25-JUN-2006,
WOCKPHARMA,EQ,377,385,373,378.8,375,375.5,5845,2218269.7,25-JUN-2006,
WSTCSTPAPR,EQ,340.1,355,340,351.9,351.9,348.85,407,141451.55,25-JUN-2006,
WYETHLEDE,EQ,535,540,528.55,535.65,540,529.9,252,134905.2,25-JUN-2006,
XPROINDIA,EQ,32.6,36,32.6,35.5,35.8,35.05,2303,81868.65,25-JUN-2006,
YESBANK,EQ,86,86,82,82.7,83.35,82.2,7720,637854,25-JUN-2006,
ZEETELE,EQ,235,236.95,230.1,231.75,231.3,231.55,55046,12808755.05,25-JUN-2006,
ZENITHCOMP,EQ,77,80,77,78.65,79.95,76.8,7070,554136.5,25-JUN-2006,
ZENITHINFO,EQ,169.25,169.35,169.25,169.35,169.35,161.25,925,156647.75,25-JUN-2006,
ZENSARTECH,EQ,196.9,208.65,194.9,203.15,202.5,194.45,9927,2010076.1,25-JUN-2006,
ZICOM,EQ,160,160,151,151.1,151,155.75,240,36355,25-JUN-2006,
ZODIACLOTH,EQ,170,199.65,170,195.3,193,186.15,1017,185866.05,25-JUN-2006,
ZODJRDMKJ,EQ,33.9,34,33.9,33.95,33.95,33.25,221,7502.95,25-JUN-2006,
ZUARIAGRO,EQ,177,177.85,171.25,173,172,171.05,10307,1784341,25-JUN-2006,
