SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
RADICO,EQ,45.1,45.85,45.05,45.4,45.45,46.3,3856,175129,15-NOV-2003,
RAINCALCIN,EQ,22,24,21.7,23.6,23.9,22.15,541158,12547721.45,15-NOV-2003,
RAJASSPG,EQ,37,37.7,36,37,36.8,36.1,6699,245426.7,15-NOV-2003,
RAJSREESUG,EQ,22.8,23,22.1,22.85,22.4,21.9,14359,323856.2,15-NOV-2003,
RALLIS,EQ,85.9,90.9,85.9,88.55,88.95,85.25,22616,2008298.85,15-NOV-2003,
RAMANEWSPR,EQ,10.85,11.7,10.6,11.45,11.6,10.9,823978,9198345.9,15-NOV-2003,
RAMCOIND,EQ,252,261.9,252,259.05,261.9,251.95,140,36270,15-NOV-2003,
RAMCOSYS,EQ,250,262,250,261,262,257,15941,4142261.45,15-NOV-2003,
RANBAXY,EQ,971,984.75,965,979.95,983.5,970.5,125038,122123977.75,15-NOV-2003,
RANEBRAKE,EQ,355,355,344,349.25,345.25,342.05,1002,349618.45,15-NOV-2003,
RANEMADRAS,EQ,105,105,104.1,104.35,104.1,104.55,350,36565.9,15-NOV-2003,
RAYMOND,EQ,160.85,167.5,158.1,164.6,166.65,158.85,262058,42786933.1,15-NOV-2003,
RCF,EQ,31.5,32.75,31.45,32.35,32.75,31.75,221728,7116439.15,15-NOV-2003,
REGENCERAM,EQ,40.9,41,35.65,38.8,39,39.15,5140,200092.5,15-NOV-2003,
RELCAPITAL,EQ,86.5,90,84.6,88.05,89.75,86.5,656900,57076162.95,15-NOV-2003,
RELIANCE,EQ,463,471.5,463,468.3,470,464.9,1289083,601668704.9,15-NOV-2003,
REVL,EQ,350,350,336.5,336.5,336.5,341.8,80,27325,15-NOV-2003,
RIIL,EQ,64.9,66.5,62.25,64.45,66.5,63.75,11941,763000.5,15-NOV-2003,
ROLTA,EQ,76.05,77.6,75.5,76.85,77.6,76.5,224652,17155841.3,15-NOV-2003,
RPGTELECOM,BE,12.4,12.4,12.4,12.4,12.4,11.7,61,756.4,15-NOV-2003,
RSSOFTWARE,EQ,20.4,21,20.2,20.95,21,20.6,1660,34513,15-NOV-2003,
RUCHINFRA,EQ,79.5,79.5,79.5,79.5,79.5,79.5,100,7950,15-NOV-2003,
RUCHISOYA,EQ,62,69.95,62,64.3,64,62.9,13884,887345.85,15-NOV-2003,
SABERORGAN,EQ,13.5,13.8,13.35,13.6,13.5,13.65,20620,280706.15,15-NOV-2003,
SAELTD,BE,10.5,11.5,10.5,11.5,11.5,11,3346,38112,15-NOV-2003,
SAIL,EQ,41.1,42.4,40.5,41.75,42,41.2,12626071,522267898.4,15-NOV-2003,
SAKHTISUG,EQ,24.6,24.6,23.3,23.8,24,23.15,23634,564952.55,15-NOV-2003,
SALORAINTL,EQ,62.2,67,62.2,65.8,66.25,64.05,5860,381783,15-NOV-2003,
SAMTEL,EQ,33,36.3,33,35.15,36.3,34.1,64209,2216022.7,15-NOV-2003,
SANDESH,EQ,112.75,112.75,112.75,112.75,112.75,112.5,100,11275,15-NOV-2003,
SANGAMIND,EQ,24.7,24.75,23.4,23.95,23.7,23.5,3052,72985.8,15-NOV-2003,
SAREGAMA,EQ,50,54,50,52,52,51.75,3371,174808.9,15-NOV-2003,
SATNAMOVER,EQ,52.55,53.6,52.5,53.2,53.6,53,4068,216335,15-NOV-2003,
SATYAMCOMP,EQ,311.5,316.75,308,312.4,315.9,312.6,5263723,1637305247.95,15-NOV-2003,
SAVITACHEM,EQ,91,92.85,90.15,92.2,92.15,90.65,1879,172640.25,15-NOV-2003,
SAWPIPES,EQ,216.7,224,213,219.1,223.25,215.75,114504,24832415.05,15-NOV-2003,
SB&TINTL,EQ,36.95,38.4,36.75,37.95,38.15,36.95,74404,2794032.25,15-NOV-2003,
SBIHOMEFIN,EQ,15.6,15.95,14.6,15.6,15.95,16,62789,953682.7,15-NOV-2003,
SBIN,EQ,460,466.85,457.55,464,466,458.5,849711,392390981.65,15-NOV-2003,
SCI,EQ,141,155.4,136,151.45,154.35,141.15,2217010,330480721.7,15-NOV-2003,
SEAMECLTD,EQ,48.3,55.9,47.45,54.8,55.75,47.4,364244,19418746.2,15-NOV-2003,
SEARCHEMIN,EQ,35,35.5,33.05,35.25,35.25,33.85,5947,206501.95,15-NOV-2003,
SEARLEIND,EQ,32,33,31.55,32.95,33,32.2,768,25201.6,15-NOV-2003,
SESAGOA,EQ,399.95,417,393.75,410.65,417,394.55,98880,40127714.95,15-NOV-2003,
SESHAPAPER,EQ,78.2,79,77.15,78.25,77.3,79.4,1038,81346.6,15-NOV-2003,
SHAKTIGAS,BE,1.25,1.25,1.25,1.25,1.25,1.3,1000,1250,15-NOV-2003,
SHAMKNFAB,BE,6.75,7,6.75,7,7,7.05,200,1375,15-NOV-2003,
SHANTIGEAR,EQ,162.35,162.4,160.05,161.9,160.05,161.35,125,20240,15-NOV-2003,
SHASUNCHEM,EQ,317.15,330,309,323.15,330,320.35,15102,4802321.95,15-NOV-2003,
SHREECEM,EQ,112.5,116,112.5,114.95,112.5,114,5430,622674,15-NOV-2003,
SHRENUJ,EQ,37,37,36.35,36.45,36.5,36.05,400,14635,15-NOV-2003,
SHRMHONDA,EQ,119.6,119.6,118,118,118,121.9,650,77030,15-NOV-2003,
SHYAMTELE,EQ,50,54.9,50,53.45,54.9,52.4,109909,5844423.65,15-NOV-2003,
SICAL,BE,6.5,6.5,6.5,6.5,6.5,7,14,91,15-NOV-2003,
SIEMENS,EQ,650.05,678,650,668.5,678,656.9,4721,3138399.05,15-NOV-2003,
SINTEX,EQ,73.05,74,72.65,73.7,73.95,74.4,1345,98785.35,15-NOV-2003,
SIRPAPER,EQ,72,72.9,71.95,72.65,72.6,69.95,3045,219950.5,15-NOV-2003,
SKFBEARING,EQ,87.7,89.9,86.1,89.35,89.9,87.05,160171,14256004.6,15-NOV-2003,
SNOWCEMIND,EQ,17.9,18.9,17.4,18.7,18.75,17.45,74517,1368385.9,15-NOV-2003,
SOFFIASOFT,EQ,37.75,42.9,37.75,41.6,42,39,45453,1891727.45,15-NOV-2003,
SOFTSOLINT,BE,132.9,132.9,122,126.95,128,126.55,4826,608042.5,15-NOV-2003,
SOLECTCENT,EQ,83,84.45,82.7,83.5,83.5,84.2,3820,317662.25,15-NOV-2003,
SOMATEX,BE,12.5,12.5,11.95,11.95,12.45,11.9,1769,21284.05,15-NOV-2003,
SONATSOFTW,EQ,12.3,12.8,12.25,12.4,12.55,12.3,31618,392189.85,15-NOV-2003,
SOUTHBANK,EQ,61.65,63.25,61.1,62.6,63.05,61.75,23700,1473166.5,15-NOV-2003,
SPIC,EQ,8.1,8.65,8,8.45,8.5,8.6,39783,330853.45,15-NOV-2003,
SPLLTD,EQ,25.05,26,25.05,25.8,26,25,1249,32064,15-NOV-2003,
SQRDSFWARE,EQ,8,9.15,8,9.05,9.1,8.7,79906,712844.15,15-NOV-2003,
SREINTFIN,BE,10.9,10.9,10.9,10.9,10.9,10.8,200,2180,15-NOV-2003,
SRF,EQ,38.15,44,38.15,43.65,43.6,38.45,178746,7555523,15-NOV-2003,
SRGINFOTEC,BE,0.8,0.8,0.65,0.7,0.7,0.7,12622,9826.45,15-NOV-2003,
SRIADIKARI,EQ,67,68.15,66,67.6,68.15,67.25,61839,4161149.55,15-NOV-2003,
SRTRANSFIN,EQ,18,18,17.85,18,18,18,4250,76327.5,15-NOV-2003,
STAR,EQ,162.7,165,158.55,160,160,158.95,256939,41496564.05,15-NOV-2003,
STARPAPER,BE,19.05,20.5,19.05,20.3,20.3,20.65,1300,25715,15-NOV-2003,
STCINDIA,EQ,125.5,130.45,125.5,129.2,130.45,128.25,200,25597.5,15-NOV-2003,
STDIND,EQ,5.95,6.1,5.6,6.05,6.1,5.8,15472,92358.05,15-NOV-2003,
STERLINBIO,EQ,58,59.85,56,57.65,57.75,57.15,435396,24839884.05,15-NOV-2003,
STROPTICAL,EQ,56,58.95,55.3,57.8,58.6,56.95,70625,4018064.25,15-NOV-2003,
SUBEX,EQ,260,265,260,263.95,261.5,268.65,440,116376.5,15-NOV-2003,
SUNDARMFIN,EQ,163,169,163,169,169,165.6,300,50297.5,15-NOV-2003,
SUNDRMBRAK,EQ,254,254,250,250,250,246.75,30,7540,15-NOV-2003,
SUNDRMCLAY,EQ,396.05,414,396.05,405.4,402,404.75,188,76090.5,15-NOV-2003,
SUNDRMFAST,EQ,752.5,795,752.5,790.75,795,783.2,726,571062.5,15-NOV-2003,
SUNPHARMA,EQ,584,597,569.6,589.25,588,583.7,8088,4737113.9,15-NOV-2003,
SUPPETRO,EQ,18.2,19.2,18.05,18.8,19.2,18.15,60965,1135431.75,15-NOV-2003,
SUPREMEIND,EQ,193,199.7,193,195.7,195.6,193.95,1181,232998.6,15-NOV-2003,
SURAJDIAMN,EQ,16.5,16.5,16.15,16.45,16.5,16.15,20165,329842.65,15-NOV-2003,
SURANATELE,EQ,17,17,17,17,17,16.6,150,2550,15-NOV-2003,
SURATELEC,EQ,220,230,212,225.15,227,212.15,1751,382620.85,15-NOV-2003,
SURYAROSNI,EQ,17.9,18.5,17.85,18.1,18.05,17.8,2663,48039.2,15-NOV-2003,
SURYCOTMIL,EQ,39.9,41,39,40.05,40.95,39.45,3625,144924,15-NOV-2003,
SUTLEJINDS,EQ,59,60,59,60,60,59,360,21350,15-NOV-2003,
SUVEN,EQ,397.7,424.4,394,396.85,398.5,385.45,2797,1121890.25,15-NOV-2003,
SWARAJENG,EQ,227.5,227.5,227.5,227.5,227.5,227.5,50,11375,15-NOV-2003,
SWARAJMAZD,EQ,194,194.15,175.3,190.4,193,191,211,40050.7,15-NOV-2003,
SYNDIBANK,EQ,32.55,32.95,32.2,32.75,32.95,32.65,347653,11383309.7,15-NOV-2003,
TAJGVK,EQ,113.25,119.95,113.25,115.95,117,115.35,3008,352632.75,15-NOV-2003,
TASCPHARMA,EQ,36.5,37.15,35,36.45,36.25,36.6,44740,1618117.5,15-NOV-2003,
TATACHEM,EQ,125,127.8,122.05,125.9,127.5,123.1,320394,40027802.8,15-NOV-2003,
TATAELXSI,EQ,87.4,88.7,85.05,87.75,88.4,86.6,80364,6970611.7,15-NOV-2003,
TATAFIN,EQ,44.95,47.6,43.5,46.6,46.8,44.5,189474,8752915.5,15-NOV-2003,
TATAHONEY,EQ,266,269.95,264,267.6,267,268.7,11120,2958407.5,15-NOV-2003,
TATAINFO,EQ,162.25,166,162.25,163.35,163.25,164.4,435,71118.75,15-NOV-2003,
TATAMETALI,EQ,76.9,76.9,63,72.95,73.3,72.95,36711,2647605.85,15-NOV-2003,
TATAPOWER,EQ,264.45,266,249.15,261.7,265.5,250.6,1371161,354059935.5,15-NOV-2003,
TATATEA,EQ,262,268,260.2,264.65,266.8,261.55,63705,16772326.1,15-NOV-2003,
TATATELECM,EQ,185,210,185,190.8,192,182.5,39180,7438087.65,15-NOV-2003,
TATATELSER,EQ,16.6,17.95,16.55,17.7,17.95,16.3,3155774,54945800.05,15-NOV-2003,
TATAVASHIS,EQ,12.7,13,12.7,12.85,13,12.75,37684,483578.65,15-NOV-2003,
TELCO,EQ,365,372.5,361.65,368.95,371.7,365.3,1554650,569096778.65,15-NOV-2003,
TELCO,W1,235.1,239.9,235.1,238.2,239.9,237.8,1682,399112.25,15-NOV-2003,
TFCILTD,EQ,10.1,10.6,9.95,10.35,10.4,9.85,32881,338126.25,15-NOV-2003,
THERMAX,EQ,330,332.4,315.3,319.75,322,330.4,11022,3577320.05,15-NOV-2003,
THIRUSUGAR,EQ,26,31.8,26,30.65,30.95,29.05,4016,124380.45,15-NOV-2003,
THOMASCOOK,EQ,352,354,320.7,348.6,353,352.45,9211,3150935.4,15-NOV-2003,
TIL,EQ,21,21.1,21,21.1,21.1,21.75,838,17620.5,15-NOV-2003,
TIPSINDLTD,EQ,37,39,36.55,37.95,38.75,37.5,12546,472589.5,15-NOV-2003,
TIRUMALCHM,EQ,78.95,79.5,77.5,78.35,79,76.35,14007,1096824.9,15-NOV-2003,
TISCO,EQ,352,356.4,349.1,353.55,355.6,351.5,3001378,1057155357.6,15-NOV-2003,
TITAN,EQ,107.65,112.5,106.55,110,112.5,106.85,69359,7556237.65,15-NOV-2003,
TITANOCOMP,EQ,86.6,86.6,86.6,86.6,86.6,88.35,3500,303100,15-NOV-2003,
TNPETRO,EQ,21.15,21.9,21,21.75,21.8,21.05,30814,664550.7,15-NOV-2003,
TNPL,EQ,85,86,84.2,85.05,85.8,84.95,11685,994849.6,15-NOV-2003,
TNTELE,BE,6.2,6.25,6.2,6.25,6.25,6.8,500,3115,15-NOV-2003,
TODAYS,EQ,44,44,44,44,44,40.75,100,4400,15-NOV-2003,
TORNTPHARM,EQ,325,332.5,323,330,330,327.9,46981,15445901.85,15-NOV-2003,
TTKPRESTIG,BE,12.5,12.55,12.5,12.55,12.55,13,500,6270,15-NOV-2003,
TUBEINVEST,EQ,146.75,146.75,143,145.75,146,144.95,596,86469.7,15-NOV-2003,
TV18,EQ,182.85,182.9,178.8,180.95,181,180.5,46980,8500979.15,15-NOV-2003,
TVSMOTOR,EQ,856,889.9,701.3,869.85,880,871.8,2995,2523964.15,15-NOV-2003,
UCALFUEL,EQ,269.9,279.5,269.9,276.65,278.2,273.85,3892,1077502.65,15-NOV-2003,
UCOBANK,EQ,17.95,18.1,17.75,17.95,18,17.9,545153,9768266.15,15-NOV-2003,
UNICHEMLAB,EQ,331.55,337.95,331,333.9,337.95,333.35,7011,2335267,15-NOV-2003,
UNIONBANK,EQ,44.6,44.65,44,44.35,44.4,44.7,233312,10318211.55,15-NOV-2003,
UNIONCARBI,EQ,33.75,36,33,35.45,35.8,33.6,53958,1879328.6,15-NOV-2003,
UNITECH,EQ,66.5,71.85,66.5,71.15,71.85,68.75,845,59755.5,15-NOV-2003,
UNITEDPHOS,EQ,430,439,423.5,434.85,437,433.35,10338,4456228.55,15-NOV-2003,
UNIWESTBNK,EQ,27.4,27.8,27.3,27.5,27.8,27.85,3400,93735.35,15-NOV-2003,
UPERGANGES,EQ,18.15,18.9,18.15,18.9,18.9,18.9,871,15994.8,15-NOV-2003,
US64BONDS,N1,104.55,105.5,104.55,104.99,105,105.65,10907,1145108.24,15-NOV-2003,
USHABEL,EQ,44.5,46.5,44.5,46.05,46.5,45.05,28030,1279939.5,15-NOV-2003,
UTIBANK,EQ,73.6,73.6,71.25,71.9,72.2,71.9,23562,1697164.05,15-NOV-2003,
UTISUNDER,EQ,154.5,157,154.5,155.57,156.5,154.79,310820,48259500.8,15-NOV-2003,
UTTAMSTL,EQ,12.25,12.3,11.7,12.1,12.3,11.85,36700,440405.85,15-NOV-2003,
VARDHACRLC,EQ,9.2,9.5,9.2,9.4,9.45,9.25,3704,34482.75,15-NOV-2003,
VARDHMNSPG,EQ,89,91.85,86.35,90.2,91,88.8,17118,1537042.5,15-NOV-2003,
VARDMNPOLY,EQ,45.85,45.85,44.05,45.05,45.65,45.3,1870,84007,15-NOV-2003,
VARUNSHIP,EQ,19,20.4,18.5,19.75,20.3,18.8,767487,14968635.55,15-NOV-2003,
VDOCONAPPL,EQ,14.05,14.75,14,14.5,14.7,14.3,31902,458521.15,15-NOV-2003,
VDOCONINTL,EQ,63.05,67.3,62.2,65.8,66.9,63.6,513204,33102155.2,15-NOV-2003,
VDOLEASE,EQ,25,25.15,24.4,24.6,25.1,24.85,1425,35137.5,15-NOV-2003,
VENKEYS,EQ,66.7,69,66.7,68.1,69,68.65,1428,97283.2,15-NOV-2003,
VESUVIUS,EQ,121.25,127.4,121.25,124.35,127.4,123.65,5301,657035.45,15-NOV-2003,
VIJAYABANK,EQ,32.5,33.45,31.8,32.75,32.7,33.55,1501567,49101985.7,15-NOV-2003,
VINDHYATEL,EQ,27.3,28,26.25,27.5,28,27.35,2771,75617.25,15-NOV-2003,
VINYLCHEM,BE,10.05,10.5,10,10.3,10,10.35,4100,42125,15-NOV-2003,
VIPIND,EQ,31,31.7,30.65,31.45,31.7,30.55,3441,107552.4,15-NOV-2003,
VISAKAIND,EQ,44.5,45.5,44,44.9,44.15,44.45,4003,178646.35,15-NOV-2003,
VISIONLTD,BE,1,1,1,1,1,0.95,800,800,15-NOV-2003,
VISUALSOFT,EQ,212.7,213.5,207.6,210.75,213.35,212.15,546755,114826802.6,15-NOV-2003,
VOLTAS,EQ,119,125.1,118.5,124.75,125.1,119.25,169068,20896131.2,15-NOV-2003,
VSNL,EQ,136,141,135.6,139.8,140.2,137.1,73850,10184927.65,15-NOV-2003,
VSTIND,EQ,178,185.95,178,180.4,180.25,182.05,430,77457.25,15-NOV-2003,
VXL,BE,4.8,4.9,4.8,4.85,4.9,4.85,4774,23127.6,15-NOV-2003,
VYSYABANK,EQ,471,471.95,468,471.95,471.95,473.3,165,77633,15-NOV-2003,
WALCHANNAG,EQ,47,47.7,46.35,47.2,47.7,46.1,306,14391.6,15-NOV-2003,
WARTSILA,EQ,154.05,157,154.05,156.5,157,158,12,1868.15,15-NOV-2003,
WELLWININD,EQ,12.2,12.35,11.75,12.15,12.35,11.85,26662,322132.65,15-NOV-2003,
WHEELS,EQ,191.5,198.75,191.5,198.5,198.75,197.4,1518,295796.75,15-NOV-2003,
WIMCO,EQ,26.7,27.6,26.7,26.95,27.5,26.7,12964,350081.7,15-NOV-2003,
WINSOMYARN,BE,7.25,7.25,7.1,7.15,7.1,7.1,3100,22125,15-NOV-2003,
WIPRO,EQ,1400,1434,1395.5,1413.7,1434,1415.05,157830,222292227.25,15-NOV-2003,
WOCKLIFE,EQ,27.75,28.55,27.65,28.4,28.55,27.85,8907,250610.4,15-NOV-2003,
WOCKPHARMA,EQ,606,606,550,596.9,599.5,609.5,7157,4233320.25,15-NOV-2003,
WSTCSTPAPR,EQ,223,230,221,223.6,230,224.95,675,150870,15-NOV-2003,
WYETHLEDE,EQ,371,384.9,312,372.65,372.1,380.15,8381,3091062.3,15-NOV-2003,
YOKOGAWA,EQ,88,92.8,88,92.8,92.8,88.35,1543,139456.75,15-NOV-2003,
ZANDUPHARM,EQ,2015,2025,2000,2011.5,2011.5,2023.85,90,180971.6,15-NOV-2003,
ZEETELE,EQ,135.1,135.1,131,132.2,133.25,134.5,617689,81834238.7,15-NOV-2003,
ZENITHCOMP,BE,11.85,13.4,11.8,13.25,13.4,12.65,722,9151,15-NOV-2003,
ZENITHINFO,BE,10.25,10.25,10.25,10.25,10.25,10.9,50,512.5,15-NOV-2003,
ZODIACLOTH,EQ,143.9,143.9,138,142.3,143.6,138.7,321,45515.55,15-NOV-2003,
ZUARIAGRO,EQ,38,39.85,37.5,39.15,39.5,37.8,18179,709219.6,15-NOV-2003,
