SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
APTECHT,EQ,32.95,33,32.8,32.95,32.9,32.95,28949,953275.15,22-MAR-2003,
ARCHIES,EQ,55.95,57,55,55.6,55,56.5,1506,83760.4,22-MAR-2003,
ARHAMFISCL,EQ,6,6.2,5.95,6.05,5.95,5.9,20041,120928.05,22-MAR-2003,
ARIHANTCRE,EQ,2.15,2.15,2.05,2.1,2.1,2.05,30300,63945,22-MAR-2003,
ARL,EQ,3.55,3.8,3.3,3.8,3.8,3.15,88651,324458.85,22-MAR-2003,
ARVINDMILL,EQ,20,20.25,19.9,20,19.95,19.9,141530,2835153.5,22-MAR-2003,
ASAHIINDIA,EQ,37.4,37.4,37.4,37.4,37.4,37.5,100,3740,22-MAR-2003,
ASHIMASYN,EQ,11.75,11.75,11.75,11.75,11.75,11.9,37300,438275,22-MAR-2003,
ASHKLEYFIN,EQ,49,49,48.25,49,49,48.7,1150,56175,22-MAR-2003,
ASHOKLEY,EQ,102,103.3,101,102,102.6,102.55,8901,911605.65,22-MAR-2003,
ASIANELEC,EQ,20.8,20.8,20.8,20.8,20.8,20.8,1000,20800,22-MAR-2003,
ASIANHOTEL,EQ,73.75,74.25,73.75,74.25,74,75.25,2222,164921.6,22-MAR-2003,
ASIANPAINT,EQ,346.4,346.4,336,340.65,337,345.4,3528,1206802.1,22-MAR-2003,
ATCOIND,EQ,11.5,11.5,11,11.1,11,11.1,7444,83021.9,22-MAR-2003,
ATFL,EQ,28.5,28.5,28.1,28.45,28.1,29.4,1800,51260,22-MAR-2003,
ATLASCOPCO,EQ,228,228.95,227,228,228,227,239,54471.9,22-MAR-2003,
ATULPROD,EQ,29,29,28.4,28.4,28.55,28.3,5050,144077.5,22-MAR-2003,
AUROPHARMA,EQ,223.75,224.5,223.6,223.8,223.65,224.7,3525,789855.15,22-MAR-2003,
AUTORIDFIN,EQ,1.85,1.85,1.3,1.8,1.8,1.6,210,333,22-MAR-2003,
AZTEC,EQ,19.5,19.85,19.1,19.45,19.65,18.3,54170,1054233.1,22-MAR-2003,
BAGYAMETAL,EQ,27.45,27.45,27.45,27.45,27.45,26.2,82,2250.9,22-MAR-2003,
BAJAJAUTO,EQ,538,540,500.25,504,505,500.4,11575,5855601.15,22-MAR-2003,
BAJAJHIND,EQ,67,70.9,67,68.55,68.55,69.2,200,13656.9,22-MAR-2003,
BAJAJPLAST,EQ,2.1,2.1,2.1,2.1,2.1,2.2,200,420,22-MAR-2003,
BAJAUTOFIN,EQ,49,49.1,49,49.05,49,48.85,700,34310,22-MAR-2003,
BALAJIDIST,EQ,5,5.2,4.7,4.85,5,4.65,3085,14997.75,22-MAR-2003,
BALAJITELE,EQ,63.9,64.8,62.3,63.8,64.05,61.4,51563,3273746.55,22-MAR-2003,
BALMLAWRIE,EQ,70.05,78,70.05,76,75.5,75.4,355,26910.35,22-MAR-2003,
BALRAMCHIN,EQ,111,114.1,111,113.8,113.75,112.7,5645,635394.5,22-MAR-2003,
BANKBARODA,EQ,84.8,87.9,84.8,85.55,86.3,84.3,1132177,97607414.65,22-MAR-2003,
BANKINDIA,EQ,36.85,37.2,36.4,36.6,36.7,36.15,157151,5770523.75,22-MAR-2003,
BANKPUNJAB,EQ,14.2,14.45,14.2,14.35,14.35,14.2,34929,501693.3,22-MAR-2003,
BANKRAJAS,EQ,15.05,15.2,14.8,14.85,14.95,15,74562,1115672.05,22-MAR-2003,
BASF,EQ,92,101,92,98.85,98.7,99.9,1146,113906.05,22-MAR-2003,
BATAINDIA,EQ,27.5,28.5,27.5,28.4,28.45,28.2,6845,192887.85,22-MAR-2003,
BAUSCHLOMB,EQ,49.7,50,49,49.5,49.6,49.6,24806,1229030.95,22-MAR-2003,
BAYER,EQ,936,936,932.1,935.3,932.1,937,28,26188.6,22-MAR-2003,
BEL,EQ,194.8,194.85,192.65,193.6,193.65,192.9,12431,2406255.4,22-MAR-2003,
BELCERAMIC,EQ,3.25,3.25,3.05,3.05,3.05,3,410,1251.75,22-MAR-2003,
BEML,EQ,64.4,64.7,63.4,63.8,64,63.6,37678,2411978.15,22-MAR-2003,
BERGEPAINT,EQ,69,69.3,69,69.3,69.3,68.5,55,3810,22-MAR-2003,
BFLSOFTWAR,EQ,668,676.75,660,662.65,661.95,668.35,5497,3678203.75,22-MAR-2003,
BGFL,EQ,11.55,11.85,11.5,11.55,11.55,11.95,4900,56830,22-MAR-2003,
BHARATFORG,EQ,258,259.9,253.6,255.7,254,256.5,2498,643583,22-MAR-2003,
BHARATGEAR,EQ,5.75,8.45,5.75,8.45,8.45,7.05,2827,20071.7,22-MAR-2003,
BHARTI,EQ,28.95,29,28,28.25,28.5,28.8,87650,2488532.05,22-MAR-2003,
BHEL,EQ,220,220.9,217.25,218.7,218.1,218.7,238065,52148153.9,22-MAR-2003,
BILT,EQ,37.85,38.1,37.8,37.9,37.85,37.8,22390,849651.4,22-MAR-2003,
BINDALAGRO,EQ,3.65,3.75,3.65,3.7,3.75,3.7,5047,18659.15,22-MAR-2003,
BIRLA3M,EQ,260,260,254.1,255.75,256.05,256.55,3148,813199.5,22-MAR-2003,
BIRLAERIC,EQ,10.3,10.3,10.05,10.2,10.1,10.2,2325,23668.35,22-MAR-2003,
BIRLAJUTE,EQ,10.4,13,10.4,12.95,13,12.7,80292,1034507.65,22-MAR-2003,
BLBLIMITED,EQ,3.45,3.45,3.3,3.3,3.3,3.1,301,993.45,22-MAR-2003,
BLUECHIP,EQ,11.3,11.3,11.3,11.3,11.3,10.75,2,22.6,22-MAR-2003,
BLUEDART,EQ,59.3,60.2,59.25,59.7,59.55,59.7,725,43251.5,22-MAR-2003,
BLUESTARCO,EQ,81,83.5,81,82.25,83.5,80,3278,269088.85,22-MAR-2003,
BLUESTINFO,EQ,120,123.7,120,121.95,122.1,118.75,5483,670430.4,22-MAR-2003,
BOMDYEING,EQ,45.25,45.9,45.05,45.1,45.05,45.45,2060,93593.2,22-MAR-2003,
BONGAIREFN,EQ,15.3,15.35,15,15.2,15.25,15.3,101059,1536559.25,22-MAR-2003,
BOOTSPHARM,EQ,293,293,293,293,293,292.95,20,5860,22-MAR-2003,
BPCL,EQ,226,232,223.5,224.2,224.2,224.75,297790,67065097.45,22-MAR-2003,
BPL,EQ,29,30,29,29.5,29.25,28.6,18282,543147.05,22-MAR-2003,
BPLENGG,EQ,3.5,4.15,3.5,3.65,3.65,3.6,4387,16187.85,22-MAR-2003,
BPLREFRIG,EQ,1.85,1.85,1.7,1.7,1.7,1.65,1100,2020,22-MAR-2003,
BPLSANTECH,EQ,2,2,2,2,2,1.85,100,200,22-MAR-2003,
BPLSANUTIL,EQ,3,3,2.8,2.8,2.8,2.6,2068,6144,22-MAR-2003,
BRITANNIA,EQ,493.5,503.75,493.5,498.85,499.25,498.5,2208,1097289,22-MAR-2003,
BSES,EQ,210.6,216.05,210.6,215.5,215.5,215.3,16952,3648532.25,22-MAR-2003,
BSL,EQ,24,24,24,24,24,24.25,600,14400,22-MAR-2003,
BURRWELCOM,EQ,226.05,232.75,225,230.65,229.1,227.25,4004,922043.25,22-MAR-2003,
CADILAHC,EQ,120.95,122,120.7,121.2,121,120.9,27735,3370294.5,22-MAR-2003,
CANBK,EQ,67.95,68.9,67.95,68.45,68.7,67.5,1819826,124571519.35,22-MAR-2003,
CANFINHOME,EQ,28.8,29.1,28.5,28.75,28.5,28.5,1750,50515,22-MAR-2003,
CARBORUNIV,EQ,108.8,112,108.6,111.35,112,109.2,536,58912.5,22-MAR-2003,
CARRIERAIR,EQ,88,88,88,88,88,89.5,125,11000,22-MAR-2003,
CASTROL,EQ,188,190.8,188,189.8,190,189.85,9474,1794843.55,22-MAR-2003,
CEAT,EQ,27.2,27.45,27.05,27.25,27.35,26.9,7987,217842.6,22-MAR-2003,
CENTENKA,EQ,89,91,89,89.9,90,88.75,12323,1103294.4,22-MAR-2003,
CENTEXTRU,EQ,1.8,1.8,1.8,1.8,1.8,1.5,500,900,22-MAR-2003,
CENTURION,EQ,9.15,9.3,9.05,9.2,9.2,9.1,77132,708690.1,22-MAR-2003,
CENTURYTEX,EQ,47.5,47.95,47,47.45,47.35,46.95,59197,2807458.25,22-MAR-2003,
CESC,EQ,17.55,17.55,17,17.2,17,17.45,7179,124398,22-MAR-2003,
CGIGARSH,EQ,35.1,37,35.1,36.65,36.25,36.85,998,36340,22-MAR-2003,
CHAMBLFERT,EQ,14.05,14.25,14,14.15,14.15,13.95,114694,1616722.9,22-MAR-2003,
CHEMPLAST,EQ,26.5,26.5,25.6,25.6,25.6,25.45,850,21905,22-MAR-2003,
CHENNPETRO,EQ,29.85,30.1,29.35,29.7,29.8,30,95343,2853471.75,22-MAR-2003,
CHESLINTEX,EQ,6.45,6.45,6.45,6.45,6.45,6.85,300,1935,22-MAR-2003,
CHLORIDIND,EQ,80.1,83,79.5,82.3,82.5,79.3,3654,298300.3,22-MAR-2003,
CHOLAINV,EQ,39.25,40,39.15,39.4,39.4,39.2,3325,130855,22-MAR-2003,
CIBASPEC,EQ,105,105.05,105,105.05,105.05,105.5,11,1155.05,22-MAR-2003,
CINEVISTA,EQ,22.9,23.9,22.5,22.9,23,22.75,2885,65286.05,22-MAR-2003,
CIPL,EQ,2.65,2.75,2.6,2.75,2.75,2.65,6825,18161.25,22-MAR-2003,
CIPLA,EQ,738,745.95,736.25,739.35,740.4,738.1,11531,8531587.9,22-MAR-2003,
CITICORSEC,EQ,475,481,470,472.65,476,465.05,5363,2547157.5,22-MAR-2003,
CLARIANT,EQ,132,137.25,130,136,136,130.8,20300,2717894,22-MAR-2003,
CMC,EQ,525.6,529.95,515,525.85,529,513.55,44700,23364895.45,22-MAR-2003,
COATESIND,EQ,102,102,102,102,102,102.5,700,71400,22-MAR-2003,
COCHINREFN,EQ,42.65,43.15,42.35,42.55,42.6,42.6,9728,414452.55,22-MAR-2003,
COLGATE,EQ,123.2,124.85,123.2,123.6,123.5,123.5,17762,2197917.1,22-MAR-2003,
COLORCHEM,EQ,200.5,204.8,197.5,201.55,202,199.5,23012,4596689.45,22-MAR-2003,
COMPUDYNE,EQ,16.5,17.3,16.3,16.95,17.3,16,14672,247616.6,22-MAR-2003,
COMPUTECH,EQ,5.35,5.45,5.25,5.25,5.3,5.1,7474,39848.4,22-MAR-2003,
CONCOR,EQ,221.9,221.9,216,217.25,217.85,219.9,5460,1192314.4,22-MAR-2003,
CONSCOFFEE,EQ,68.5,68.5,68.5,68.5,68.5,69,100,6850,22-MAR-2003,
COREPARENT,EQ,3.75,4,3.75,4,4,3.95,2467,9655.5,22-MAR-2003,
COROMNFERT,EQ,67.5,67.5,67.5,67.5,67.5,66.85,20,1350,22-MAR-2003,
CORPBANK,EQ,138.7,138.7,135.4,136.3,136,134.75,5468,745204,22-MAR-2003,
COSMOFILMS,EQ,58.05,58.85,57.75,58.5,58.6,57.8,9676,564430.3,22-MAR-2003,
CREATIVEYE,EQ,10.1,10.1,10.05,10.05,10.05,9.95,650,6552.5,22-MAR-2003,
CRESTCOMM,EQ,25.9,25.9,24.25,24.65,24.6,24.35,12497,308860.5,22-MAR-2003,
CRISIL,EQ,260,260,247.1,249.65,255,259.7,127,32440.9,22-MAR-2003,
CROMPGREAV,EQ,57,58.9,56.9,58,58.2,58.35,10481,611093.1,22-MAR-2003,
CUB,EQ,36,36.3,35.55,35.75,35.65,35.7,5610,201492.5,22-MAR-2003,
CYBERTECH,EQ,8.1,8.5,8.1,8.3,8.5,7.85,6910,56673.75,22-MAR-2003,
D-LINK,EQ,53.9,53.9,52.65,52.9,52.75,52.6,4313,228346.8,22-MAR-2003,
DABUR,EQ,40.2,40.55,40.05,40.45,40.25,40.45,47984,1934828.65,22-MAR-2003,
DALALSTCOM,EQ,0.45,0.5,0.4,0.45,0.45,0.45,11006,4959.4,22-MAR-2003,
DALMIACEM,EQ,122,132,122,127.05,132,128.55,261,32353,22-MAR-2003,
DCM,EQ,6.2,6.2,6.2,6.2,6.2,6.65,61,378.2,22-MAR-2003,
DCMFINSERV,EQ,1.6,1.6,1.6,1.6,1.6,1.4,1200,1920,22-MAR-2003,
DCMSRMCONS,EQ,52,54.6,52,53.05,54.6,52.5,44,2334,22-MAR-2003,
DCW,EQ,9.35,9.5,9.25,9.3,9.3,9.45,6750,62972.5,22-MAR-2003,
DEEPAKFERT,EQ,18.25,18.4,18.25,18.3,18.3,18.5,14350,263172.55,22-MAR-2003,
DENABANK,EQ,12.3,12.5,11.9,12.15,12.5,12,24919,302446.5,22-MAR-2003,
DGPWINDSOR,EQ,3.55,3.55,3.2,3.2,3.35,2.95,154,503.7,22-MAR-2003,
DHAMPURSUG,EQ,9.8,10.4,9.8,10.3,10.4,10.3,250,2568.75,22-MAR-2003,
DIGITALEQP,EQ,655.3,664.7,655.3,661.45,661.05,653.95,1983795,1309615140.25,22-MAR-2003,
DIVISLAB,EQ,188,195,187.1,193.2,194,185.55,148001,28294084.95,22-MAR-2003,
DRREDDY,EQ,906.5,914.5,906.5,910.2,911,902.4,18333,16687237.15,22-MAR-2003,
DUNCANSIND,EQ,7,7,6.85,6.85,6.85,7.55,3413,23890.85,22-MAR-2003,
DYNACONS,EQ,0.3,0.3,0.3,0.3,0.3,0.3,21895,6568.5,22-MAR-2003,
EICHERLTD,EQ,29.1,29.1,29.1,29.1,29.1,29.2,1300,37830,22-MAR-2003,
EICHERMOT,EQ,74.7,74.8,71.95,72.5,72.9,72.95,12174,889178.25,22-MAR-2003,
EIDPARRY,EQ,79,79,75.5,76.15,75.5,79,5213,403496.55,22-MAR-2003,
EIHOTEL,EQ,165,169,165,167.85,169,165.3,944,157819.75,22-MAR-2003,
EIMCOELECO,EQ,48,48,47.95,47.95,47.95,45,6,287.75,22-MAR-2003,
ELDERPHARM,EQ,29.1,29.4,29.1,29.4,29.4,29.35,150,4395,22-MAR-2003,
ELECTCAST,EQ,225,225,223.5,224.65,225,225.35,3200,716150,22-MAR-2003,
ELGIEQUIP,EQ,16.95,16.95,16.35,16.55,16.35,16.3,1976,32811.65,22-MAR-2003,
ELGITYRE,EQ,156,164.9,152,163.05,164.9,159.9,10102,1591810.85,22-MAR-2003,
EMERCK,EQ,237.1,238.9,235,237.95,237.8,236.5,644,152583.75,22-MAR-2003,
ENGINERSIN,EQ,253.95,258,251,252.35,254.9,250.8,4793,1209723.3,22-MAR-2003,
ESABINDIA,EQ,32.75,33,32.5,32.85,33,32.3,1460,47599,22-MAR-2003,
ESCORTS,EQ,38.3,38.3,37.25,37.35,37.4,37.65,15629,585478.8,22-MAR-2003,
ESSARGUJ,EQ,7.9,8,7.7,7.9,7.9,7.7,220226,1734899.5,22-MAR-2003,
ESSAROIL,EQ,4.1,4.2,4.1,4.2,4.2,4.1,35592,148642.8,22-MAR-2003,
ESSELPACK,EQ,137.95,138,135.5,136.4,136,136.9,4545,621612,22-MAR-2003,
EUROTEXIND,EQ,9.4,9.4,9.2,9.3,9.2,9.2,2710,25204,22-MAR-2003,
EXCELIND,EQ,70.5,70.8,70.5,70.8,70.8,71,50,3532.5,22-MAR-2003,
FACT,EQ,25,25,24.1,24.55,24.95,24.1,7271,179000.35,22-MAR-2003,
FAGBEARING,EQ,55.85,55.85,54.9,55.05,54.9,54.85,30980,1707584.75,22-MAR-2003,
FEDERALBNK,EQ,92.7,96.8,92.7,95.9,96.5,92.95,117931,11195635.5,22-MAR-2003,
FINCABLES,EQ,82.05,84.1,82.05,83.6,83.5,84.1,3031,252482.3,22-MAR-2003,
FINPIPE,EQ,33,33,32.55,32.75,32.55,33,4742,155464.7,22-MAR-2003,
FIRSTLEASE,EQ,17.8,18,17.8,17.95,18,17.8,3000,53543.75,22-MAR-2003,
FLEX,EQ,15.05,15.3,15,15.15,15.15,14.7,7487,113119.45,22-MAR-2003,
FLEXENGG,EQ,7.7,7.7,7.7,7.7,7.7,6.7,100,770,22-MAR-2003,
FLOATGLASS,EQ,18,18,18,18,18,18.15,710,12780,22-MAR-2003,
FOSECOIND,EQ,117.05,117.5,115,116.5,115,118.75,1854,216612.1,22-MAR-2003,
FUJITSICIM,EQ,77,78,77,77.4,77.15,75.9,28655,2218300.5,22-MAR-2003,
GAEL,EQ,9.6,9.6,9.25,9.25,9.25,9.4,1325,12641.25,22-MAR-2003,
GAIL,EQ,75.9,76,74.75,74.95,74.9,75.1,13414,1008480.9,22-MAR-2003,
GAMMONIND,EQ,99,99,99,99,99,98.95,50,4950,22-MAR-2003,
GARDENSILK,EQ,25.2,25.55,25.2,25.35,25.55,25.5,6167,156248.85,22-MAR-2003,
GENESYS,EQ,47.7,47.7,46.15,46.15,46.15,45.5,1000,46925,22-MAR-2003,
GEOMETRIC,EQ,493.8,513.9,490.1,503.9,509.1,487.5,498725,249407687.3,22-MAR-2003,
GEORGWILIM,EQ,59.2,60.8,59.2,60.2,59.5,60,4430,264557.95,22-MAR-2003,
GERMANREM,EQ,213.9,214,203,206.3,203,207.2,456,94757.6,22-MAR-2003,
GESCOCORP,EQ,11.4,12.45,11.4,12.05,11.8,11.65,10638,127550.8,22-MAR-2003,
GESHIPPING,EQ,37.85,37.85,37.5,37.65,37.55,37.55,25300,952622.45,22-MAR-2003,
GHCL,EQ,18.25,18.4,18.2,18.3,18.4,18.15,37580,687756.9,22-MAR-2003,
GICHSGFIN,EQ,11.4,11.6,11.4,11.55,11.6,11.5,958,11062,22-MAR-2003,
GIPCL,EQ,16.75,17.25,16.75,17.05,17.05,16.95,24766,421408.5,22-MAR-2003,
GKW,EQ,1.45,1.65,1.45,1.6,1.6,1.5,2516,4049,22-MAR-2003,
GLAXO,EQ,298.95,298.95,294.2,295.5,294.75,297,6066,1792381.05,22-MAR-2003,
GLENMARK,EQ,215.15,215.15,215.15,215.15,215.15,216.2,50,10757.5,22-MAR-2003,
GLOBALTELE,EQ,68.6,69.4,68.25,68.85,69.1,67.75,595734,40954181.7,22-MAR-2003,
GLOBLTRUST,EQ,15,15.1,14.85,14.9,14.95,14.85,89610,1338356.55,22-MAR-2003,
GMDCLTD,EQ,78.6,80.85,78.6,80.1,79.7,79.9,3015,240980.75,22-MAR-2003,
GNFC,EQ,28.5,28.85,28.5,28.8,28.8,28.3,16972,486849.6,22-MAR-2003,
GODAVRFERT,EQ,31.5,34.5,31.5,33,33,34.15,6260,205846.5,22-MAR-2003,
GODFRYPHLP,EQ,314,315,314,315,315,311,500,157470.5,22-MAR-2003,
GODREJCP,EQ,104.05,105.8,103.35,103.6,104,105.4,1327,137930.65,22-MAR-2003,
GODREJIND,EQ,14.5,14.9,14.4,14.4,14.4,14.3,2001,28939.9,22-MAR-2003,
GOETZEIND,EQ,18.85,19.7,18.6,18.95,19.7,18.75,2323,43931.9,22-MAR-2003,
GOLDTECH,EQ,31.4,32.05,30.85,32.05,32.05,29.1,194420,6186367.6,22-MAR-2003,
GOLDTELE,EQ,11.25,11.75,10.8,11.55,11.75,10.35,70987,804703.5,22-MAR-2003,
GOODLASNER,EQ,161,161,161,161,161,159.25,800,128800,22-MAR-2003,
GPELECT,EQ,7.25,7.25,7.25,7.25,7.25,9.05,125,906.25,22-MAR-2003,
GRAPHITE,EQ,29.2,29.2,27.5,27.55,28,27.55,16152,445303.35,22-MAR-2003,
GRASIM,EQ,336.55,340.05,336.05,337.5,336.25,339.5,5546,1875022.05,22-MAR-2003,
GSFC,EQ,16,16.9,16,16.7,16.8,16.45,4631,77275.8,22-MAR-2003,
GTCIND,EQ,5.7,5.7,4.65,5,5.2,4.95,207,1036.5,22-MAR-2003,
GTNTEXT,EQ,24.1,25.5,23.55,24.35,23.55,24.8,894,21879.7,22-MAR-2003,
GUJALKALI,EQ,22,22,18.75,19.2,19.3,18.65,6695,128316.95,22-MAR-2003,
GUJAMBCEM,EQ,154.55,158.95,154.55,157.65,158.8,155.45,54020,8472675.05,22-MAR-2003,
GUJFLUORO,EQ,67.8,67.8,65,65.05,65,65.25,50,3255,22-MAR-2003,
GUJRATGAS,EQ,425,425,422,422.8,423,417.95,1085,458836,22-MAR-2003,
GUJSIDHCEM,EQ,3.2,3.2,3.05,3.1,3.1,3.1,8500,26740,22-MAR-2003,
HARRMALAYA,EQ,11,11,9.7,10.1,10.3,10,1333,13274.25,22-MAR-2003,
HAVELLS,EQ,112,112,109,110,110,102.7,270,29600,22-MAR-2003,
HCL-INSYS,EQ,81.55,81.8,80.45,81,81.75,80.15,4688,380924.85,22-MAR-2003,
HCLTECH,EQ,164,166.45,163.7,165.35,166.45,162.95,316390,52218103,22-MAR-2003,
HDFC,EQ,350,354.5,349,349.65,349.7,352.55,13399,4695940.55,22-MAR-2003,
HDFCBANK,EQ,241,243.85,237,238.05,237,242.5,19273,4612663.45,22-MAR-2003,
HEG,EQ,27.9,30.2,27.5,27.75,27.95,26.9,2920,82464,22-MAR-2003,
HERDILCHEM,EQ,22,22,22,22,22,21.25,100,2200,22-MAR-2003,
HERITGFOOD,EQ,45,45,40.95,41.05,41.3,41,1645,67547.25,22-MAR-2003,
HEROHONDA,EQ,227,228,224.15,225.15,224.15,225.5,67529,15275800.6,22-MAR-2003,
HEXAWARE,EQ,118.9,121.95,118.25,120.5,120.7,115.9,3518023,423208017.55,22-MAR-2003,
HIMACHLFUT,EQ,17.25,17.55,17.05,17.35,17.35,17,1508477,26152446.6,22-MAR-2003,
HIMATSEIDE,EQ,100,100,100,100,100,100.15,150,15000,22-MAR-2003,
HINDALC0,EQ,553,565.2,553,561,565,557.9,8735,4889057.4,22-MAR-2003,
HINDCONS,EQ,60,61.35,58.9,59.1,59.5,59.65,3031,180845,22-MAR-2003,
HINDINKS,EQ,269,269,266,266.55,267,264.8,313,83449.75,22-MAR-2003,
HINDLEVCHM,EQ,150,150.65,148.9,149,149,149.1,5566,833130.25,22-MAR-2003,
HINDLEVER,EQ,163,163.25,161.55,162.9,163.25,162.05,334552,54363943.05,22-MAR-2003,
HINDMOTOR,EQ,8.5,8.5,8.3,8.45,8.5,8.3,48107,404675.45,22-MAR-2003,
HINDOILEXP,EQ,17,17.5,17,17,17,17.1,18729,319019.15,22-MAR-2003,
HINDPETRO,EQ,303,304.25,299.75,300.3,300.3,301.15,973549,293201016.2,22-MAR-2003,
HINDZINC,EQ,17.65,17.65,15,15.35,15.4,15.05,6082,93647.05,22-MAR-2003,
HMT,EQ,15.5,16.3,15.5,16.1,16.05,16.15,15670,251345.85,22-MAR-2003,
HOCL,EQ,14.8,14.9,14.7,14.75,14.9,14.6,25498,377139.6,22-MAR-2003,
HOECHST,EQ,260,260,254.2,255.05,254.25,254.05,2128,544900.25,22-MAR-2003,
HOTELEELA,EQ,14.55,15.05,14.55,14.95,15.05,14.45,11430,169846.5,22-MAR-2003,
HTMT,EQ,175,185.4,175,183.75,183.4,173.85,1305735,237719504.55,22-MAR-2003,
HUGHESSOFT,EQ,182.5,185,182.5,183.8,184.9,181.65,949747,174548794.4,22-MAR-2003,
HUGHESTELE,EQ,4.85,4.9,4.8,4.85,4.9,4.8,69157,335481.6,22-MAR-2003,
I-FLEX,EQ,920.15,965,920.15,946.9,945,911.55,496276,470459068.9,22-MAR-2003,
IBP,EQ,203,205,200,203.45,202.5,200.3,3666,744745.1,22-MAR-2003,
ICI,EQ,106,110.5,106,109.15,109,106.9,1095,119887,22-MAR-2003,
ICICIBANK,EQ,140.5,141.3,140,140.85,141.3,139.6,88661,12477588.6,22-MAR-2003,
IDBI,EQ,17.1,17.2,17,17.05,17.05,17,56807,969915.4,22-MAR-2003,
IDBIBANK,EQ,21.95,22.5,21.8,22.4,22.5,21.45,48218,1068276.55,22-MAR-2003,
IFBAGRO,EQ,4.85,4.85,4.85,4.85,4.85,5.1,150,727.5,22-MAR-2003,
IFCI,EQ,4.25,4.35,4.25,4.25,4.3,4.2,115663,496783.45,22-MAR-2003,
IFCI,N1,25500,25595,25500,25595,25595,25716.4,3,76690,22-MAR-2003,
IFCI,N2,12700,12790,12700,12730.5,12731,12878,12,152603,22-MAR-2003,
INDAL,EQ,120,120.4,120,120.35,120.4,119.45,250,30018.75,22-MAR-2003,
INDHOTEL,EQ,195,199.45,193.1,195.15,196.25,194.5,8537,1666865.05,22-MAR-2003,
INDIACEM,EQ,14.2,14.2,13.9,14,14.05,13.95,23477,329518.9,22-MAR-2003,
INDIAFOILS,EQ,5.9,5.9,4.35,5.2,5.5,5.35,8290,36315.3,22-MAR-2003,
INDIAPHOTO,EQ,347.9,348,347.9,348,348,348,40,13919,22-MAR-2003,
INDNIPPON,EQ,180.7,180.7,180,180.5,180,180.35,129,23286.5,22-MAR-2003,
INDORAMSYN,EQ,30.6,30.65,30.1,30.2,30.15,30.2,16061,485625.3,22-MAR-2003,
INDRAMEDCO,EQ,11.8,12,11.75,12,11.85,11.8,17801,213371.95,22-MAR-2003,
INDRAYON,EQ,79.25,79.85,78.5,78.7,78.65,78.85,16487,1304156.95,22-MAR-2003,
INDSHAVING,EQ,290.05,299.95,290.05,296.15,295,294.1,950,282238.85,22-MAR-2003,
INDSWFTLAB,EQ,14.6,14.65,14.35,14.5,14.4,14.3,14050,204602.5,22-MAR-2003,
INDUJENERT,EQ,0.9,0.9,0.9,0.9,0.9,1,21200,19080,22-MAR-2003,
INDUSINDBK,EQ,16.7,16.7,16.3,16.6,16.6,16.4,9753,160971.95,22-MAR-2003,
INFOSYSTCH,EQ,4448,4468.8,4415.1,4442.8,4463.8,4412.4,267851,1190364893.8,22-MAR-2003,
INFOTECENT,EQ,132,135,132,133.8,135,129.75,277199,37050677.8,22-MAR-2003,
INGERRAND,EQ,204,204,202.1,203,203,200.1,156,31582.5,22-MAR-2003,
IOB,EQ,15.6,15.8,15.5,15.7,15.75,15.45,108135,1696709.75,22-MAR-2003,
IOC,EQ,232,233.1,231.25,232.45,233,230.85,5580,1297603,22-MAR-2003,
IOL,EQ,23,23.15,22.8,23,23.1,22.95,25736,591832.15,22-MAR-2003,
IPCALAB,EQ,175,175,172.8,173.15,173.15,173.25,2240,388079.5,22-MAR-2003,
IPCL,EQ,86.75,87.45,86.2,86.85,87.3,85.65,141566,12273757,22-MAR-2003,
IPITATASPO,EQ,33.35,33.6,33,33.25,33.6,32.7,23100,764203.7,22-MAR-2003,
IT&T,EQ,19.5,20.25,18.85,19.85,20.25,18.4,62839,1213221.5,22-MAR-2003,
ITC,EQ,621,623.8,619.2,620.5,620.05,615.35,47284,29356161.5,22-MAR-2003,
ITCHOTEL,EQ,49.1,50,49,49.25,49.95,48.9,950,46817,22-MAR-2003,
ITI,EQ,15.8,15.85,15.2,15.4,15.6,15.4,26137,406135.3,22-MAR-2003,
IVC,EQ,16,16,16,16,16,16.6,124,1984,22-MAR-2003,
IVRCLINFRA,EQ,35.25,41,35.25,40.1,40,39.95,12030,459882.5,22-MAR-2003,
J&KBANK,EQ,118,118,114.25,115.5,116.25,115.65,43413,5039166.7,22-MAR-2003,
JAINSTUDIO,EQ,14.5,15.35,14.5,15.05,15.35,14.6,1670,24757.5,22-MAR-2003,
JAYAGROGN,EQ,51.6,52.75,51.6,52.75,52.75,51.3,200,10422.5,22-MAR-2003,
JAYSREETEA,EQ,30,30,30,30,30,29.35,5,150,22-MAR-2003,
JBCHEPHARM,EQ,166.4,167.25,165.75,166.55,165.75,165.2,666,111007.5,22-MAR-2003,
JCTELEC,EQ,3,3.1,3,3,3,3.1,666,2041.3,22-MAR-2003,
JENSONICOL,EQ,4.85,4.9,4.85,4.85,4.9,4.6,10,48.75,22-MAR-2003,
JIKINDS,EQ,18.5,19.7,17.5,17.75,18,17.5,12103,216662.9,22-MAR-2003,
JINDALFOTO,EQ,22.5,23.5,22.5,23.2,23.2,22.8,7170,165840,22-MAR-2003,
