SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
NAHARSPG,EQ,125,126,123.1,124.55,125,123.75,8730,1088089.2,17-APR-2004,
NARMDCHEMA,EQ,17.3,18.6,17.3,18.45,18.6,17.4,27185,496819.8,17-APR-2004,
NATCOPHARM,EQ,98.1,98.95,96.75,97.15,97.8,97.8,29200,2846503.65,17-APR-2004,
NATIONALUM,EQ,195.5,196.3,192.05,194.05,194.3,194.8,114962,22326518.65,17-APR-2004,
NATNLSTEEL,EQ,12.1,12.6,12.05,12.55,12.5,12.2,36652,453957.8,17-APR-2004,
NAVBARFERO,EQ,160.35,160.35,157.5,157.85,160,159.15,1680,267497.1,17-APR-2004,
NAVNETPUBL,EQ,173.95,178,173,176.15,178,171.7,2963,521583.3,17-APR-2004,
NELCO,EQ,45,45,43.1,43.65,44,43.9,107942,4757029.1,17-APR-2004,
NEOCURTHER,EQ,0.85,1,0.85,0.9,1,0.85,3903,3492.8,17-APR-2004,
NEPCMICON,BE,7.9,9.6,7.9,9.6,9.6,8,124743,1153282.7,17-APR-2004,
NEYVELILIG,EQ,65.85,69.45,65.4,68.8,69.4,65,2134440,145257930.35,17-APR-2004,
NICCOCORP,EQ,4.5,4.5,4.1,4.1,4.1,4.65,1000,4300,17-APR-2004,
NICOLASPIR,EQ,807.9,808,785,791.55,787,792.4,2275,1820407.85,17-APR-2004,
NIFTYBEES,EQ,187.99,187.99,183.25,186,186,187.49,13,2434.15,17-APR-2004,
NIIT,EQ,199,199,196.55,197.45,197.9,197.75,340041,67242952.8,17-APR-2004,
NILKAMPLST,EQ,53.55,53.55,51.5,52,51.6,51.75,1401,73041.05,17-APR-2004,
NIPPOBATRY,EQ,395,395,380,387.75,380.55,395,7,2721.1,17-APR-2004,
NIPPONDENR,EQ,8.4,9.35,8.2,9.1,9.15,8.3,592071,5292701,17-APR-2004,
NIRMA,EQ,322.05,325.95,318.55,324.3,325.95,322.95,923,297939.5,17-APR-2004,
NOCIL,EQ,13.5,14.8,13.3,14.5,14.8,13.25,528862,7547720.4,17-APR-2004,
NOIDATOLL,EQ,7.2,7.35,7.1,7.2,7.1,7.2,3810,27601.5,17-APR-2004,
NORBTEAEXP,EQ,2.6,2.6,2.6,2.6,2.6,2.9,200,520,17-APR-2004,
NOVAPETRO,EQ,45.2,46.5,43,44.75,46.5,43.2,1375,61529.25,17-APR-2004,
NOVOPANIND,EQ,40.35,40.35,40.3,40.3,40.3,42.7,507,20437.1,17-APR-2004,
NRC,EQ,22.6,24.25,22.5,24.1,24,22.35,23322,548298.65,17-APR-2004,
NUCHEM,EQ,1.9,2.2,1.9,1.9,1.95,1.9,32203,63059.75,17-APR-2004,
NUCLEUS,EQ,86.15,87.9,85,86.4,86,87.85,1976,169535.1,17-APR-2004,
OENCONNECT,EQ,229.9,229.9,219,223.7,225,225.05,3798,850119.85,17-APR-2004,
OILCOUNTUB,EQ,12.9,13.75,12.15,13.35,13.45,11.65,143703,1875132.05,17-APR-2004,
OMAXAUTO,EQ,75,76.75,75,75.3,75.1,75.3,6159,465817.15,17-APR-2004,
ONGC,EQ,884.7,884.7,863.5,864.85,865,868.4,486949,422071266.45,17-APR-2004,
ONWARDTEC,EQ,23.25,23.45,23,23.1,23,23.35,6174,142874.5,17-APR-2004,
OPTOCIRCUI,EQ,51.25,53.9,51.25,52.05,51.9,51.25,19067,1001255.6,17-APR-2004,
ORCHIDCHEM,EQ,242,244.4,238.7,239.45,240.65,242.45,40225,9702781.25,17-APR-2004,
ORIENTBANK,EQ,361,362.7,355,358.4,359.5,361.1,264747,94681640.35,17-APR-2004,
ORIENTHOT,EQ,126.5,136.8,126,128.9,129,128.8,1161,149857.9,17-APR-2004,
ORIENTINFO,EQ,46.75,46.75,44.1,44.3,44.5,45.25,12233,544156.3,17-APR-2004,
ORIENTPPR,EQ,36.95,38.5,36.5,37.85,38.5,36.95,18346,687321.95,17-APR-2004,
OUDHSUG,BE,59.95,62,57,59.7,60,57.4,8896,529018,17-APR-2004,
PADMALAYAT,EQ,63.55,63.8,62.4,62.95,63,63.15,61152,3852511.4,17-APR-2004,
PANACEABIO,EQ,47,47.4,45.25,45.7,45.75,46.05,6013,277383.55,17-APR-2004,
PANTALOONR,EQ,416,441,402,427.55,428,401.9,51860,22034134.55,17-APR-2004,
PAPERPROD,EQ,226,233,226,230.6,231.4,223.45,2167,497247.75,17-APR-2004,
PARASPETRO,EQ,5.25,5.25,5.25,5.25,5.25,5,698,3664.5,17-APR-2004,
PAREKHPLAT,EQ,8.9,9.35,8.6,9.15,9.3,8.65,25299,228415.45,17-APR-2004,
PATNI,EQ,232.4,232.4,225.55,226.7,226.75,230.8,194868,44437681.75,17-APR-2004,
PATSPINLTD,EQ,15.15,15.15,14.65,14.95,15,15.1,10255,153231.75,17-APR-2004,
PAVCI,EQ,9.7,9.85,9.7,9.75,9.85,9.15,20,195.5,17-APR-2004,
PDUMJEAGRO,EQ,11.2,12.15,11.2,12.15,12.15,10.15,600,6960,17-APR-2004,
PDUMJEPULP,EQ,24.25,25.4,24.25,25.4,25.4,24.1,300,7505,17-APR-2004,
PEACOCKIND,EQ,2.5,2.9,2.5,2.85,2.8,2.7,9610,26907,17-APR-2004,
PEARLGLOBL,EQ,9.95,10.4,8.75,9.1,9.65,9.5,2876,26204.6,17-APR-2004,
PENTACOMMU,EQ,2.8,2.8,2.7,2.75,2.75,2.7,321604,882490.55,17-APR-2004,
PENTSFWARE,EQ,5.85,5.9,5.7,5.75,5.8,5.75,456215,2642862.5,17-APR-2004,
PETRONENGG,EQ,57.3,62,57.3,59.8,60.5,59.05,15119,904760.45,17-APR-2004,
PETRONET,EQ,22,25.15,22,24.8,24.9,21.9,20497964,495159276.15,17-APR-2004,
PFIZER,EQ,469,469,457,458.7,460.7,455.8,10435,4822744.8,17-APR-2004,
PHARMACIA,EQ,114.5,114.5,110,110.45,110.45,111.35,597,67082.9,17-APR-2004,
PHILCORP,EQ,4.8,4.9,3.9,4.35,4.5,4.05,6411,30153.8,17-APR-2004,
PHILIPCARB,EQ,74,75.5,73.5,73.95,73.5,73.35,1760,130774.45,17-APR-2004,
PHOENIXLMP,EQ,30.5,31,29.6,30.35,30.4,30.2,58493,1776369.9,17-APR-2004,
PIDILITIND,EQ,315,315,308.75,312.6,315,313.5,167,52106.95,17-APR-2004,
PNB,EQ,355.2,355.8,351,353.85,353.15,354.2,285292,100779508.25,17-APR-2004,
PNBGILTS,EQ,27.4,27.5,26.75,27.25,27.2,26.85,37940,1029406.25,17-APR-2004,
PNC,EQ,48.5,54.9,47.5,53.35,52.2,46.75,171163,8718310.6,17-APR-2004,
POLARIND,EQ,6.75,6.75,5.35,5.75,5.75,6.5,185,1084.5,17-APR-2004,
POLARIS,EQ,207.9,208,204,204.9,205.15,207.1,359676,73714226.75,17-APR-2004,
POLYPLEX,EQ,147.05,151,147,149.7,151,147.55,10048,1500525.3,17-APR-2004,
PONNIERODE,EQ,21.5,21.95,21.4,21.95,21.95,19.95,14394,314200.05,17-APR-2004,
PONNIORISA,EQ,2.15,2.55,2.15,2.55,2.55,2.1,72019,174828.55,17-APR-2004,
PRAJIND,EQ,106.25,107,102.55,103.9,103.5,105.15,11285,1186826.7,17-APR-2004,
PRAKASH,BE,7.4,7.85,7.4,7.5,7.5,7.4,7954,59980,17-APR-2004,
PRECWIRE,EQ,48,48,45.1,48,48,48.05,1550,74021.5,17-APR-2004,
PREMAUTOEL,EQ,3.2,3.65,3.2,3.65,3.65,3.9,216,740.6,17-APR-2004,
PREMINSTR,EQ,539,541.5,535,535,535,541.95,350,188591.55,17-APR-2004,
PRIMESEC,EQ,7.1,7.5,7,7.45,7.5,7.3,11458,84230.55,17-APR-2004,
PRISMCEM,EQ,9.5,9.75,9.3,9.6,9.7,9.3,281793,2698689,17-APR-2004,
PSL,EQ,83.2,83.2,81.1,81.95,82,81.45,11999,982248.35,17-APR-2004,
PTC,EQ,49.15,58.75,49.15,57.35,58.35,48.95,32843823,1815524880.8,17-APR-2004,
PUNJABTRAC,EQ,236.05,242.65,236.05,238.05,238,243.15,3023,722617.95,17-APR-2004,
RADAAN,EQ,17.25,17.8,17,17.5,17,17.65,3927,68841.8,17-APR-2004,
RADICO,EQ,118.6,121.9,117.45,120.05,121.9,121.35,14244,1709679.95,17-APR-2004,
RAINCALCIN,EQ,18.95,18.95,18.2,18.55,18.7,18.25,101975,1898571.3,17-APR-2004,
RAJASSPG,EQ,41.9,42,41,41.55,41.7,41.15,6928,287263.2,17-APR-2004,
RAJESHEXPO,EQ,149,149.1,149,149.1,149.1,149.4,1060,157993,17-APR-2004,
RAJSREESUG,EQ,32.25,33.7,31.7,32.6,32.7,31.4,301098,9866899.25,17-APR-2004,
RALLIS,EQ,83.5,85,82.55,84,83.55,84.65,3804,317754.65,17-APR-2004,
RAMANEWSPR,EQ,9,9.2,8.75,9.1,9.15,8.8,55716,501401.95,17-APR-2004,
RAMCOIND,EQ,290,290,290,290,290,290,20,5800,17-APR-2004,
RAMCOSYS,EQ,257,258.5,256,257.05,257,258.15,4802,1231889.65,17-APR-2004,
RANBAXY,EQ,1040,1042.9,1023,1026.35,1025.9,1037.4,39302,40488939.55,17-APR-2004,
RANEBRAKE,EQ,165.5,170,165,168.1,170,167.55,1241,207218.25,17-APR-2004,
RANEMADRAS,EQ,145.05,145.25,144.05,144.85,144.25,145,2939,425707,17-APR-2004,
RAYMOND,EQ,208.15,212.75,206.05,208.55,208.1,206.9,46232,9671659.75,17-APR-2004,
RCF,EQ,48.9,51.9,47.55,51.5,51.6,48.4,1433676,72278286.2,17-APR-2004,
REGENCERAM,EQ,42.8,42.8,40.75,42.3,42.3,41.25,3668,154023.75,17-APR-2004,
REL,EQ,785,788,775,779.5,779,776.35,124417,97207141.95,17-APR-2004,
RELCAPITAL,EQ,166.4,167.2,164.6,165.35,165.7,165.8,663190,109958514,17-APR-2004,
RELIANCE,EQ,566,567.9,563.55,564.85,565.5,566.15,814748,460830993,17-APR-2004,
REVL,EQ,391.1,391.1,391,391,391,394.05,100,39101,17-APR-2004,
RICOAUTO,EQ,293.8,296,289.1,294.45,291.05,290,2936,865128.45,17-APR-2004,
RIIL,EQ,62.7,64.5,62.7,63.95,63.55,62.75,6533,417218.55,17-APR-2004,
ROLTA,EQ,75.65,75.65,74.25,74.8,75,75.2,197721,14794528.35,17-APR-2004,
RPGTELECOM,EQ,11.2,12.3,11.2,12,12,11.6,10583,126079.9,17-APR-2004,
RSSOFTWARE,EQ,17.8,17.8,16.8,17.5,17.35,17.35,771,13318.3,17-APR-2004,
RUBYMILLS,EQ,76,76,76,76,76,76,20,1520,17-APR-2004,
RUCHISOYA,EQ,73.05,75.65,73.05,74.55,74.2,74.45,2785,206810.95,17-APR-2004,
SABERORGAN,EQ,15.25,15.85,15.1,15.7,15.85,15.15,14833,229761.2,17-APR-2004,
SAELTD,EQ,18,18.1,15.35,17.5,17.5,17.4,8816,154660.15,17-APR-2004,
SAIL,EQ,35.65,35.9,35.25,35.6,35.7,35.55,4345701,154728363.3,17-APR-2004,
SAKHTISUG,EQ,36,38.35,35.2,38.35,38.35,34.85,270052,10166923.6,17-APR-2004,
SALORAINTL,EQ,115,115,113,115,115,114.35,302,34728,17-APR-2004,
SAMTEL,EQ,55,55.85,53.7,55.35,55.75,54.9,25386,1387625.7,17-APR-2004,
SANDESH,EQ,105,108,105,107.5,108,106.2,408,43691.2,17-APR-2004,
SANGAMIND,EQ,17,17,16.6,16.95,17,17.3,353,5978.05,17-APR-2004,
SAREGAMA,EQ,54.35,54.8,53.2,54.35,54.8,52.7,9504,511857.45,17-APR-2004,
SATNAMOVER,EQ,86,86.95,84,85.75,86,85.9,15878,1347463,17-APR-2004,
SATYAMCOMP,EQ,334.95,335.9,331.2,333.15,333.25,334.3,1933388,643415260.9,17-APR-2004,
SAVITACHEM,EQ,118,124.6,117.2,123.8,123.9,118.25,10970,1328893.45,17-APR-2004,
SAWPIPES,EQ,234,234,229.05,230.2,230.7,232.15,46113,10637347.15,17-APR-2004,
SB&TINTL,EQ,44,44.95,43.5,44.45,44.8,43.1,37886,1670917.4,17-APR-2004,
SBIHOMEFIN,EQ,15.6,15.9,14.65,15.6,15.75,14.8,51857,797977.7,17-APR-2004,
SBIN,EQ,640.05,645,636.45,642.05,644.1,639.3,1250135,800664250.45,17-APR-2004,
SCI,EQ,138.05,138.5,136.65,136.95,137,137.55,474499,65103148.1,17-APR-2004,
SEAMECLTD,EQ,33,35.65,33,35,35.3,32.8,28830,1000431.35,17-APR-2004,
SEARLEIND,EQ,38.2,38.2,34.1,34.75,35.25,34.2,10266,353200.75,17-APR-2004,
SESAGOA,EQ,444.95,464.45,444,449.9,452,440.8,60553,27321943.55,17-APR-2004,
SESHAPAPER,EQ,76,84.4,75.6,82.75,82.1,76.75,10584,863149.45,17-APR-2004,
SHAKTIGAS,EQ,2.65,3.15,2.5,3.05,3.15,2.65,41022,123568.75,17-APR-2004,
SHAMKNFAB,EQ,2.7,3.2,2.7,3.15,2.95,2.75,37125,112109,17-APR-2004,
SHANTIGEAR,EQ,309,309,292.1,300.8,301,294.05,1318,396010.3,17-APR-2004,
SHASUNCHEM,EQ,355.5,356,349,350.35,349,351.15,1223,431745.7,17-APR-2004,
SHIVTEX,EQ,11,12.5,11,12.5,12.5,11.45,300,3600,17-APR-2004,
SHREECEM,EQ,174,174,166.05,170.6,172,168.35,7543,1280847.25,17-APR-2004,
SHREERAMA,EQ,7.5,7.9,7.2,7.65,7.55,7.3,25006,187757.8,17-APR-2004,
SHRENUJ,EQ,40.25,43.4,40.05,43.05,42.2,40.4,6350,269062.1,17-APR-2004,
SHREYASHIP,EQ,15.1,15.8,14.2,15,14.2,15.35,1500,22550.5,17-APR-2004,
SHRIRAMINV,EQ,24,25,24,24.35,24.35,24,1600,39042.5,17-APR-2004,
SHRMHONDA,EQ,108,110,106.05,109.95,109.95,109.75,1814,196550.2,17-APR-2004,
SHYAMTELE,EQ,68,68.25,66.55,66.95,67.35,67.2,21153,1422054.9,17-APR-2004,
SICAL,EQ,19.95,19.95,18.3,18.85,18.5,19.05,4373,81922.9,17-APR-2004,
SIEMENS,EQ,1014.3,1115,1014.3,1088.55,1088.9,1114.65,2738,2973866.65,17-APR-2004,
SIL,EQ,4.9,5.15,4.5,4.95,5.05,4.9,5453,26648.5,17-APR-2004,
SIMPLEXCON,EQ,95.55,104.8,95.55,102.45,104.25,99.8,700,70525,17-APR-2004,
SINTEX,EQ,135.1,141.5,135,140.15,140.05,136.45,62439,8668952.6,17-APR-2004,
SIRPAPER,EQ,87,88.25,85.25,86.35,86,85.55,8918,775239.5,17-APR-2004,
SIVIND,EQ,2.1,2.3,2.05,2.2,2.3,2.2,9540,20884.5,17-APR-2004,
SKFBEARING,EQ,86.25,91,86.1,90.1,90.95,85.55,146007,13011833.6,17-APR-2004,
SKUMARSYNF,EQ,4.75,6,4.75,5.75,5.8,5.25,14301,82561.2,17-APR-2004,
SNOWCEMIND,EQ,9.5,9.7,9.5,9.6,9.6,9.65,2245,21496.75,17-APR-2004,
SOFFIASOFT,EQ,23.9,23.9,22.4,23.25,23.4,23.85,2677,62203.9,17-APR-2004,
SOFTPRO,EQ,9.1,9.35,9.1,9.35,9.35,9.65,48,442.8,17-APR-2004,
SOFTSOLINT,EQ,174.5,179,174.5,176.25,176.1,178.1,13372,2364114.85,17-APR-2004,
SOFTTECHGR,EQ,7.35,8.6,7.35,8.6,8.6,8.05,20,161.75,17-APR-2004,
SOLECTCENT,EQ,87,88.4,86,87.7,88.4,86.4,3102,271089,17-APR-2004,
SOMATEX,EQ,15.75,16.4,15.6,15.95,16.05,16,3300,52405,17-APR-2004,
SONASTEER,EQ,180,180,163,174.45,172.5,176.7,5013,877018.3,17-APR-2004,
SONATSOFTW,EQ,12.9,12.95,12.6,12.85,12.85,12.75,77104,988500.65,17-APR-2004,
SOUNDCRAFT,EQ,1,1.05,0.95,1,1.05,0.95,288551,288900.95,17-APR-2004,
SOUTHBANK,EQ,84.8,86.8,83.5,85.7,85.8,84.1,129612,11041491.5,17-APR-2004,
SPIC,EQ,8.75,9.6,8.75,9.35,9.3,8.65,151249,1387331.4,17-APR-2004,
SPLLTD,EQ,36.65,37,36.65,36.85,37,34.3,300,11052.5,17-APR-2004,
SQRDSFWARE,EQ,8.5,9.4,8.5,9.35,9.35,9.1,26897,249191.3,17-APR-2004,
SREINTFIN,EQ,18.1,18.7,17.6,17.85,17.9,18.15,23230,422212.4,17-APR-2004,
SRERAYHIST,EQ,3.2,3.2,3.2,3.2,3.2,3.55,400,1280,17-APR-2004,
SRF,EQ,43.9,43.9,39.6,41.65,42,38.9,76081,3113974.5,17-APR-2004,
SRGINFOTEC,EQ,0.75,0.75,0.65,0.7,0.75,0.7,71402,49771.35,17-APR-2004,
SRIADIKARI,EQ,65.5,66,64.35,65.6,66,64.9,24887,1622534.3,17-APR-2004,
SRTRANSFIN,EQ,25.45,26.7,25.3,26.4,26.7,25.05,26608,693158.4,17-APR-2004,
STAR,EQ,157,157.75,155,156.3,155.65,156.5,35755,5594540.6,17-APR-2004,
STARPAPER,EQ,25.05,27.4,25,27.15,27.2,24.95,23554,624184.55,17-APR-2004,
STCINDIA,EQ,114.4,114.4,110.1,111.4,110.3,109.2,1335,148890.5,17-APR-2004,
STEELTUBES,EQ,1.55,1.75,1.55,1.65,1.65,1.75,4751,7674.25,17-APR-2004,
STERLINBIO,EQ,133.1,134.8,133.1,134.2,134.15,133.15,528817,70900976.55,17-APR-2004,
STROPTICAL,EQ,52.8,55.7,51.7,54.95,55.3,52.2,200972,10948526.85,17-APR-2004,
SUBEX,EQ,335,347,334.1,339.75,334.1,340.85,2048,698540.5,17-APR-2004,
SUBHASPROJ,EQ,58.5,60,58,59.2,59.3,56.2,3671,216884.3,17-APR-2004,
SUNDARMFIN,EQ,236,236,236,236,236,234.6,10,2360,17-APR-2004,
SUNDRMBRAK,EQ,291.5,299.8,291,299.7,299.7,295,151,44427.3,17-APR-2004,
SUNDRMCLAY,EQ,490,490,483.05,484,485,489.2,262,128305.8,17-APR-2004,
SUNDRMFAST,EQ,93,93.5,91.5,92.6,93.5,91.8,4341,401015.15,17-APR-2004,
SUNPHARMA,EQ,741.05,760,741.05,748,753,752,16274,12246041,17-APR-2004,
SUPPETRO,EQ,18,19.75,17.95,19.2,19.3,18.2,78340,1506985.4,17-APR-2004,
SUPREMEIND,EQ,225,225,220.1,220.85,220.25,221.85,1898,420452.65,17-APR-2004,
SURAJDIAMN,EQ,21.8,23,21.35,22.8,22.65,21.15,59405,1324209.5,17-APR-2004,
SURANATELE,EQ,24,24.75,24,24.55,24.75,24.45,2800,68407.55,17-APR-2004,
SURATELEC,EQ,234.9,248,234.9,241.85,240,233.8,2886,698523.9,17-APR-2004,
SURYAPHARM,EQ,44.05,50.85,42.55,50.85,50.85,42.35,75654,3700696.85,17-APR-2004,
SURYAROSNI,EQ,19.8,20.2,19.35,20,20.2,19.5,20449,405809.05,17-APR-2004,
SURYCOTMIL,EQ,80.1,84.9,76.5,77.65,78,78.35,11926,942054.8,17-APR-2004,
SUTLEJINDS,EQ,79.8,79.8,79.8,79.8,79.8,76.95,200,15960,17-APR-2004,
SUVEN,EQ,79.15,80.45,79,80.25,80.2,78.7,3513,281007.1,17-APR-2004,
SWARAJENG,EQ,260.9,260.9,255,256.85,255,257.2,200,51537.5,17-APR-2004,
SWARAJMAZD,EQ,265,265,255.05,256.5,256,260.5,1550,409152.5,17-APR-2004,
SYNDIBANK,EQ,55,55,47.6,50.15,50.8,48.45,1412933,69933707.5,17-APR-2004,
TAINWALCHM,EQ,3,3.95,3,3.85,3.95,3.3,816,2984.2,17-APR-2004,
TAJGVK,EQ,129.1,135,129.1,135,135,132.25,641,85741.95,17-APR-2004,
TASCPHARMA,EQ,46.45,46.9,45.2,46.6,46.8,45.1,13813,637641.1,17-APR-2004,
TATACHEM,EQ,146.7,147,143.6,145.15,144.6,145.9,172151,24962018.5,17-APR-2004,
TATAELXSI,EQ,92,92,90.8,91.2,91,91.85,40522,3696239.85,17-APR-2004,
TATAFIN,EQ,44.5,46.4,44.5,45.5,45.65,44.45,139053,6345405.6,17-APR-2004,
TATAHONEY,EQ,383.5,384.7,374,383.8,384,371.85,1115,424864.95,17-APR-2004,
TATAINFO,EQ,160.4,161,160.15,161,161,162.4,229,36817.75,17-APR-2004,
TATAMETALI,EQ,85.3,100.9,84.2,87.95,87.85,84.1,22402,1987452.35,17-APR-2004,
TATAMOTORS,EQ,511,511.5,504.35,505.6,506.45,508.8,737562,373659127.15,17-APR-2004,
TATAMOTORS,W1,375,377,375,377,377,378,1825,686025,17-APR-2004,
TATAPOWER,EQ,407.15,417.5,405.5,414.25,417.25,405.2,1146995,473704356.45,17-APR-2004,
TATASPONGE,EQ,106.7,107.5,105.05,105.2,105.75,106.7,14915,1582111.15,17-APR-2004,
TATATEA,EQ,361,369.95,361,368.15,369.95,368.3,18601,6827322.6,17-APR-2004,
TATATELECM,EQ,234.5,234.8,228,232.3,232.1,228.75,16419,3814736.15,17-APR-2004,
TATATELSER,EQ,17.4,20.65,17.3,19.9,19.9,17.55,2426584,47661009.05,17-APR-2004,
TATAVASHIS,EQ,11.5,12.25,11.4,12.15,12.2,11.4,82241,980603.5,17-APR-2004,
TFCILTD,EQ,12.65,14.2,12.65,14,14,12.8,377177,5139851.8,17-APR-2004,
THERMAX,EQ,400,404.95,396.5,398.9,397.5,403.05,2031,813894.3,17-APR-2004,
THIRUSUGAR,EQ,57,57,50,54.9,55.55,48.25,12671,689158.4,17-APR-2004,
THOMASCOOK,EQ,475,475,465,468.6,466.05,472.9,547,256249.4,17-APR-2004,
TIL,EQ,18.75,18.75,18.75,18.75,18.75,17.8,100,1875,17-APR-2004,
TIPSINDLTD,EQ,34.6,34.9,33.85,34.45,34.85,34.2,6264,215100.9,17-APR-2004,
TIRUMALCHM,EQ,63.7,66.75,63.7,66.1,66.75,65.15,4608,298550.45,17-APR-2004,
TISCO,EQ,396,397.4,392.35,395.25,396,395.95,1495892,590661450.9,17-APR-2004,
TITAN,EQ,119.5,119.85,116,117.45,118.4,118.1,11222,1323829.4,17-APR-2004,
TITANOCOMP,EQ,68.7,68.7,68.7,68.7,68.7,65.45,100,6870,17-APR-2004,
TNPETRO,EQ,24.9,25.2,24.5,24.9,24.95,24.65,135584,3375879.45,17-APR-2004,
TNPL,EQ,77,77,66,69.1,69.15,66,21341,1459612.75,17-APR-2004,
TNTELE,EQ,7.75,8.25,7.7,8.2,8.1,7.85,2013,16300.6,17-APR-2004,
TODAYS,EQ,54.55,54.55,51.35,52.4,51.75,52.8,4162,221089.9,17-APR-2004,
TOKYOPLAST,EQ,3.15,3.9,3.15,3.9,3.9,3.55,300,1095,17-APR-2004,
TORNTPHARM,EQ,370,374,368.05,371.85,374,369.5,5292,1960575.3,17-APR-2004,
TRAFALHSE,EQ,238,250,238,250,250,250,100,24400,17-APR-2004,
TTKPRESTIG,EQ,16,16,15.25,15.25,15.25,15.85,200,3125,17-APR-2004,
TUBEINVEST,EQ,200.05,207.5,200.05,206.75,206,204.1,537,110123.8,17-APR-2004,
TV18,EQ,229,232,227,228.15,228,228.4,3977,908338,17-APR-2004,
TVSELECT,EQ,58,59.9,58,59.45,59.9,58.55,6906,408674.35,17-APR-2004,
TVSMOTOR,EQ,96.15,96.15,93.5,94.6,95.75,95.9,20768,1971409.7,17-APR-2004,
TVTODAY,EQ,145,146.5,141.2,144.65,143.1,142.7,136703,19666640.6,17-APR-2004,
UCALFUEL,EQ,311,316.95,303,306.7,305.5,309.8,5512,1706008.3,17-APR-2004,
UCOBANK,EQ,26.55,27.7,26.25,27.45,27.7,26.55,2942293,79724026.6,17-APR-2004,
UMITL,EQ,1.9,2.1,1.85,2.1,2.1,2.1,5566,11300,17-APR-2004,
UNICHEMLAB,EQ,125.8,128.25,125.6,127.55,128.25,125.9,11580,1469045,17-APR-2004,
UNIENTER,EQ,10.4,10.9,10.4,10.65,10.6,10.55,26427,280123.7,17-APR-2004,
UNIONBANK,EQ,72.8,74.4,70.75,73.3,73.5,72.8,2163910,156964526.25,17-APR-2004,
UNIONCARBI,EQ,32.2,33.5,31.5,33.05,33.25,31.65,67926,2203122,17-APR-2004,
UNIPHOS,EQ,490,490,480.3,483.95,488,490,250,120948.1,17-APR-2004,
UNITECH,EQ,101,104.9,100.3,101.05,100.5,102.6,1381,139537.4,17-APR-2004,
UNIVCABLES,EQ,18.1,19.5,18.1,19.35,19.5,18.8,2458,45441,17-APR-2004,
UNIWESTBNK,EQ,35.8,36.35,35.25,36.15,36.2,35.35,26876,964327.45,17-APR-2004,
UPERGANGES,BE,93.9,95,87.05,87.65,88,90.85,23926,2153435.75,17-APR-2004,
US64BONDS,N1,109.01,109.04,109.01,109.02,109.02,109.02,9291,1013003.94,17-APR-2004,
USHABEL,EQ,40.7,42,40.4,41.7,41.75,40.55,7476,308782.15,17-APR-2004,
UTIBANK,EQ,166,166,157.1,162.3,162.2,164.5,62132,10084797.05,17-APR-2004,
UTTAMSTL,EQ,10.75,11.25,10.25,11.1,11,10.6,95013,1040838.6,17-APR-2004,
VARDHACRLC,EQ,8.75,9.5,8.75,9.1,9.05,8.9,50131,457562.4,17-APR-2004,
VARDHMNSPG,EQ,154.85,154.85,149,150.8,150.75,151.8,5111,771271.7,17-APR-2004,
VARDMNPOLY,EQ,51.65,53.5,51.65,53.35,53.15,51.8,2549,134539.85,17-APR-2004,
VARUNSHIP,EQ,27.25,29.4,27.15,29.1,29.05,27.1,1068596,30425409.35,17-APR-2004,
VDOCONAPPL,EQ,13.95,14.75,13.75,14.55,14.75,13.95,47376,679470.05,17-APR-2004,
VDOCONINTL,EQ,46.5,48.4,45.65,47.95,48.25,46.15,257108,12146506.85,17-APR-2004,
VDOLEASE,EQ,29,30,29,29.5,30,28.5,3,88,17-APR-2004,
VENKEYS,EQ,62,64.5,61.1,63.85,64.5,61.8,7355,466974.2,17-APR-2004,
VESUVIUS,EQ,125,126.35,122.5,125.05,125.1,122.45,5030,626881.95,17-APR-2004,
VIJAYABANK,EQ,74.35,74.6,73.15,73.85,73.85,73.65,830773,61405768.25,17-APR-2004,
VINDHYATEL,EQ,23.95,25,23.85,24.6,24.6,24.2,3832,93465.1,17-APR-2004,
VINTAGE,EQ,7.5,8,7.4,7.9,8,7.45,14244,109981.55,17-APR-2004,
VINYLCHEM,EQ,9.6,9.8,9.5,9.75,9.8,9.7,7694,73628,17-APR-2004,
VIPIND,EQ,30,32.75,28.7,31.2,31,29.5,37198,1156193.7,17-APR-2004,
VISAKAIND,EQ,47.45,48.95,45.75,47.8,47.3,46.6,3434,162997.95,17-APR-2004,
VISESHINFO,EQ,4.8,5.2,4.8,5.05,5,4.9,3646,18149.2,17-APR-2004,
VISIONLTD,EQ,1.3,1.3,1.15,1.3,1.3,1.2,7754,9567.75,17-APR-2004,
VISUALSOFT,EQ,167.7,169.4,166.6,168.1,169,167.05,220321,36977018.05,17-APR-2004,
VLSFINANCE,EQ,4.55,4.8,4.3,4.65,4.6,4.45,6001,27644.35,17-APR-2004,
VOLTAS,EQ,131,132,128,128.8,128.3,131.2,14064,1820882.65,17-APR-2004,
VSNL,EQ,182.4,184.5,182.1,182.55,182.5,183.2,34542,6328718.45,17-APR-2004,
VSTIND,EQ,205,206,205,206,206,207.65,152,31296,17-APR-2004,
VXL,EQ,5.85,6.4,5.85,6.3,6.35,6,9684,60908.05,17-APR-2004,
VYSYABANK,EQ,500.05,505,480,500,500,500,1755,874905,17-APR-2004,
